LTER_site,local_site,logger,date,yr,mon,doy,met,d1cr_temp,d1cr_flag,qa_temp,qa_flag
NWT,d1,cr23x,2010-04-25,2010,4,115,airtemp_min,-7.86,n,-7.86,NA
NWT,d1,cr23x,2010-04-26,2010,4,116,airtemp_min,-12.51,n,-12.51,NA
NWT,d1,cr23x,2010-04-27,2010,4,117,airtemp_min,-7.29,n,-7.29,NA
NWT,d1,cr23x,2010-04-28,2010,4,118,airtemp_min,-6.246,n,-6.246,NA
NWT,d1,cr23x,2010-04-29,2010,4,119,airtemp_min,-15.04,n,-15.04,NA
NWT,d1,cr23x,2010-04-30,2010,4,120,airtemp_min,-14.89,n,-14.89,NA
NWT,d1,cr23x,2010-05-01,2010,5,121,airtemp_min,-13.36,n,-13.36,NA
NWT,d1,cr23x,2010-05-02,2010,5,122,airtemp_min,-12.34,n,-12.34,NA
NWT,d1,cr23x,2010-05-03,2010,5,123,airtemp_min,-12.31,n,-12.31,NA
NWT,d1,cr23x,2010-05-04,2010,5,124,airtemp_min,-8.13,n,-8.13,NA
NWT,d1,cr23x,2010-05-05,2010,5,125,airtemp_min,-8.13,n,-8.13,NA
NWT,d1,cr23x,2010-05-06,2010,5,126,airtemp_min,-12.16,n,-12.16,NA
NWT,d1,cr23x,2010-05-07,2010,5,127,airtemp_min,-14.97,n,-14.97,NA
NWT,d1,cr23x,2010-05-08,2010,5,128,airtemp_min,-12.91,n,-12.91,NA
NWT,d1,cr23x,2010-05-09,2010,5,129,airtemp_min,-3.479,n,-3.479,NA
NWT,d1,cr23x,2010-05-10,2010,5,130,airtemp_min,-6.858,n,-6.858,NA
NWT,d1,cr23x,2010-05-11,2010,5,131,airtemp_min,-9.57,n,-9.57,NA
NWT,d1,cr23x,2010-05-12,2010,5,132,airtemp_min,-12.08,n,-12.08,NA
NWT,d1,cr23x,2010-05-13,2010,5,133,airtemp_min,-10.29,n,-10.29,NA
NWT,d1,cr23x,2010-05-14,2010,5,134,airtemp_min,-7.24,n,-7.24,NA
NWT,d1,cr23x,2010-05-15,2010,5,135,airtemp_min,-6.65,n,-6.65,NA
NWT,d1,cr23x,2010-05-16,2010,5,136,airtemp_min,-6.496,n,-6.496,NA
NWT,d1,cr23x,2010-05-17,2010,5,137,airtemp_min,-2.418,n,-2.418,NA
NWT,d1,cr23x,2010-05-18,2010,5,138,airtemp_min,-5.256,n,-5.256,NA
NWT,d1,cr23x,2010-05-19,2010,5,139,airtemp_min,-5.55,n,-5.55,NA
NWT,d1,cr23x,2010-05-20,2010,5,140,airtemp_min,-3.65,n,-3.65,NA
NWT,d1,cr23x,2010-05-21,2010,5,141,airtemp_min,0.033,n,0.033,NA
NWT,d1,cr23x,2010-05-22,2010,5,142,airtemp_min,1.535,n,1.535,NA
NWT,d1,cr23x,2010-05-23,2010,5,143,airtemp_min,-5.32,n,-5.32,NA
NWT,d1,cr23x,2010-05-24,2010,5,144,airtemp_min,-10.36,n,-10.36,NA
NWT,d1,cr23x,2010-05-25,2010,5,145,airtemp_min,-7.89,n,-7.89,NA
NWT,d1,cr23x,2010-05-26,2010,5,146,airtemp_min,-2.393,n,-2.393,NA
NWT,d1,cr23x,2010-05-27,2010,5,147,airtemp_min,2.71,n,2.71,NA
NWT,d1,cr23x,2010-05-28,2010,5,148,airtemp_min,5.859,n,5.859,NA
NWT,d1,cr23x,2010-05-29,2010,5,149,airtemp_min,-2.979,n,-2.979,NA
NWT,d1,cr23x,2010-05-30,2010,5,150,airtemp_min,-4.721,n,-4.721,NA
NWT,d1,cr23x,2010-05-31,2010,5,151,airtemp_min,-0.769,n,-0.769,NA
NWT,d1,cr23x,2010-06-01,2010,6,152,airtemp_min,-1.086,n,-1.086,NA
NWT,d1,cr23x,2010-06-02,2010,6,153,airtemp_min,-1.135,n,-1.135,NA
NWT,d1,cr23x,2010-06-03,2010,6,154,airtemp_min,1.848,n,1.848,NA
NWT,d1,cr23x,2010-06-04,2010,6,155,airtemp_min,4.431,n,4.431,NA
NWT,d1,cr23x,2010-06-05,2010,6,156,airtemp_min,6.414,n,6.414,NA
NWT,d1,cr23x,2010-06-06,2010,6,157,airtemp_min,5.608,n,5.608,NA
NWT,d1,cr23x,2010-06-07,2010,6,158,airtemp_min,5.354,n,5.354,NA
NWT,d1,cr23x,2010-06-08,2010,6,159,airtemp_min,2.789,n,2.789,NA
NWT,d1,cr23x,2010-06-09,2010,6,160,airtemp_min,6.674,n,6.674,NA
NWT,d1,cr23x,2010-06-10,2010,6,161,airtemp_min,4.169,n,4.169,NA
NWT,d1,cr23x,2010-06-11,2010,6,162,airtemp_min,0.112,n,0.112,NA
NWT,d1,cr23x,2010-06-12,2010,6,163,airtemp_min,-2.4,n,-2.4,NA
NWT,d1,cr23x,2010-06-13,2010,6,164,airtemp_min,-2.66,n,-2.66,NA
NWT,d1,cr23x,2010-06-14,2010,6,165,airtemp_min,-3.091,n,-3.091,NA
NWT,d1,cr23x,2010-06-15,2010,6,166,airtemp_min,-2.792,n,-2.792,NA
NWT,d1,cr23x,2010-06-16,2010,6,167,airtemp_min,3.8,n,3.8,NA
NWT,d1,cr23x,2010-06-17,2010,6,168,airtemp_min,-1.185,n,-1.185,NA
NWT,d1,cr23x,2010-06-18,2010,6,169,airtemp_min,3.659,n,3.659,NA
NWT,d1,cr23x,2010-06-19,2010,6,170,airtemp_min,6.262,n,6.262,NA
NWT,d1,cr23x,2010-06-20,2010,6,171,airtemp_min,6.273,n,6.273,NA
NWT,d1,cr23x,2010-06-21,2010,6,172,airtemp_min,5.646,n,5.646,NA
NWT,d1,cr23x,2010-06-22,2010,6,173,airtemp_min,5.558,n,5.558,NA
NWT,d1,cr23x,2010-06-23,2010,6,174,airtemp_min,2.889,n,2.889,NA
NWT,d1,cr23x,2010-06-24,2010,6,175,airtemp_min,6.736,n,6.736,NA
NWT,d1,cr23x,2010-06-25,2010,6,176,airtemp_min,5.352,n,5.352,NA
NWT,d1,cr23x,2010-06-26,2010,6,177,airtemp_min,3.799,n,3.799,NA
NWT,d1,cr23x,2010-06-27,2010,6,178,airtemp_min,4.385,n,4.385,NA
NWT,d1,cr23x,2010-06-28,2010,6,179,airtemp_min,5.562,n,5.562,NA
NWT,d1,cr23x,2010-06-29,2010,6,180,airtemp_min,5.332,n,5.332,NA
NWT,d1,cr23x,2010-06-30,2010,6,181,airtemp_min,6.397,n,6.397,NA
NWT,d1,cr23x,2010-07-01,2010,7,182,airtemp_min,4.742,n,4.742,NA
NWT,d1,cr23x,2010-07-02,2010,7,183,airtemp_min,5.795,n,5.795,NA
NWT,d1,cr23x,2010-07-03,2010,7,184,airtemp_min,5.788,n,5.788,NA
NWT,d1,cr23x,2010-07-04,2010,7,185,airtemp_min,-0.708,n,-0.708,NA
NWT,d1,cr23x,2010-07-05,2010,7,186,airtemp_min,-1.876,n,-1.876,NA
NWT,d1,cr23x,2010-07-06,2010,7,187,airtemp_min,2.7,n,2.7,NA
NWT,d1,cr23x,2010-07-07,2010,7,188,airtemp_min,1.161,n,1.161,NA
NWT,d1,cr23x,2010-07-08,2010,7,189,airtemp_min,1.54,n,1.54,NA
NWT,d1,cr23x,2010-07-09,2010,7,190,airtemp_min,3.504,n,3.504,NA
NWT,d1,cr23x,2010-07-10,2010,7,191,airtemp_min,5.273,n,5.273,NA
NWT,d1,cr23x,2010-07-11,2010,7,192,airtemp_min,3.148,n,3.148,NA
NWT,d1,cr23x,2010-07-12,2010,7,193,airtemp_min,3.095,n,3.095,NA
NWT,d1,cr23x,2010-07-13,2010,7,194,airtemp_min,8.39,n,8.39,NA
NWT,d1,cr23x,2010-07-14,2010,7,195,airtemp_min,7.33,n,7.33,NA
NWT,d1,cr23x,2010-07-15,2010,7,196,airtemp_min,7.26,n,7.26,NA
NWT,d1,cr23x,2010-07-16,2010,7,197,airtemp_min,8.98,n,8.98,NA
NWT,d1,cr23x,2010-07-17,2010,7,198,airtemp_min,7.8,n,7.8,NA
NWT,d1,cr23x,2010-07-18,2010,7,199,airtemp_min,8.03,n,8.03,NA
NWT,d1,cr23x,2010-07-19,2010,7,200,airtemp_min,7.12,n,7.12,NA
NWT,d1,cr23x,2010-07-20,2010,7,201,airtemp_min,7.35,n,7.35,NA
NWT,d1,cr23x,2010-07-21,2010,7,202,airtemp_min,6.031,n,6.031,NA
NWT,d1,cr23x,2010-07-22,2010,7,203,airtemp_min,7.19,n,7.19,NA
NWT,d1,cr23x,2010-07-23,2010,7,204,airtemp_min,6.809,n,6.809,NA
NWT,d1,cr23x,2010-07-24,2010,7,205,airtemp_min,4.374,n,4.374,NA
NWT,d1,cr23x,2010-07-25,2010,7,206,airtemp_min,8.58,n,8.58,NA
NWT,d1,cr23x,2010-07-26,2010,7,207,airtemp_min,9.21,n,9.21,NA
NWT,d1,cr23x,2010-07-27,2010,7,208,airtemp_min,7.94,n,7.94,NA
NWT,d1,cr23x,2010-07-28,2010,7,209,airtemp_min,6.924,n,6.924,NA
NWT,d1,cr23x,2010-07-29,2010,7,210,airtemp_min,7.05,n,7.05,NA
NWT,d1,cr23x,2010-07-30,2010,7,211,airtemp_min,6.456,n,6.456,NA
NWT,d1,cr23x,2010-07-31,2010,7,212,airtemp_min,6.073,n,6.073,NA
NWT,d1,cr23x,2010-08-01,2010,8,213,airtemp_min,7.03,n,7.03,NA
NWT,d1,cr23x,2010-08-02,2010,8,214,airtemp_min,5.359,n,5.359,NA
NWT,d1,cr23x,2010-08-03,2010,8,215,airtemp_min,3.705,n,3.705,NA
NWT,d1,cr23x,2010-08-04,2010,8,216,airtemp_min,4.467,n,4.467,NA
NWT,d1,cr23x,2010-08-05,2010,8,217,airtemp_min,4.756,n,4.756,NA
NWT,d1,cr23x,2010-08-06,2010,8,218,airtemp_min,5.321,n,5.321,NA
NWT,d1,cr23x,2010-08-07,2010,8,219,airtemp_min,5.122,n,5.122,NA
NWT,d1,cr23x,2010-08-08,2010,8,220,airtemp_min,4.978,n,4.978,NA
NWT,d1,cr23x,2010-08-09,2010,8,221,airtemp_min,5.047,n,5.047,NA
NWT,d1,cr23x,2010-08-10,2010,8,222,airtemp_min,4.159,n,4.159,NA
NWT,d1,cr23x,2010-08-11,2010,8,223,airtemp_min,3.058,n,3.058,NA
NWT,d1,cr23x,2010-08-12,2010,8,224,airtemp_min,3.256,n,3.256,NA
NWT,d1,cr23x,2010-08-13,2010,8,225,airtemp_min,2.305,n,2.305,NA
NWT,d1,cr23x,2010-08-14,2010,8,226,airtemp_min,3.905,n,3.905,NA
NWT,d1,cr23x,2010-08-15,2010,8,227,airtemp_min,3.215,n,3.215,NA
NWT,d1,cr23x,2010-08-16,2010,8,228,airtemp_min,3.693,n,3.693,NA
NWT,d1,cr23x,2010-08-17,2010,8,229,airtemp_min,3.93,n,3.93,NA
NWT,d1,cr23x,2010-08-18,2010,8,230,airtemp_min,7.4,n,7.4,NA
NWT,d1,cr23x,2010-08-19,2010,8,231,airtemp_min,1.246,n,1.246,NA
NWT,d1,cr23x,2010-08-20,2010,8,232,airtemp_min,1.905,n,1.905,NA
NWT,d1,cr23x,2010-08-21,2010,8,233,airtemp_min,5.846,n,5.846,NA
NWT,d1,cr23x,2010-08-22,2010,8,234,airtemp_min,7.88,n,7.88,NA
NWT,d1,cr23x,2010-08-23,2010,8,235,airtemp_min,3.351,n,3.351,NA
NWT,d1,cr23x,2010-08-24,2010,8,236,airtemp_min,2.364,n,2.364,NA
NWT,d1,cr23x,2010-08-25,2010,8,237,airtemp_min,5.907,n,5.907,NA
NWT,d1,cr23x,2010-08-26,2010,8,238,airtemp_min,8.27,n,8.27,NA
NWT,d1,cr23x,2010-08-27,2010,8,239,airtemp_min,7.48,n,7.48,NA
NWT,d1,cr23x,2010-08-28,2010,8,240,airtemp_min,5.251,n,5.251,NA
NWT,d1,cr23x,2010-08-29,2010,8,241,airtemp_min,3.529,n,3.529,NA
NWT,d1,cr23x,2010-08-30,2010,8,242,airtemp_min,2.712,n,2.712,NA
NWT,d1,cr23x,2010-08-31,2010,8,243,airtemp_min,2.604,n,2.604,NA
NWT,d1,cr23x,2010-09-01,2010,9,244,airtemp_min,2.642,n,2.642,NA
NWT,d1,cr23x,2010-09-02,2010,9,245,airtemp_min,-0.475,n,-0.475,NA
NWT,d1,cr23x,2010-09-03,2010,9,246,airtemp_min,3.128,n,3.128,NA
NWT,d1,cr23x,2010-09-04,2010,9,247,airtemp_min,6.246,n,6.246,NA
NWT,d1,cr23x,2010-09-05,2010,9,248,airtemp_min,5.492,n,5.492,NA
NWT,d1,cr23x,2010-09-06,2010,9,249,airtemp_min,-2.32,n,-2.32,NA
NWT,d1,cr23x,2010-09-07,2010,9,250,airtemp_min,1.906,n,1.906,NA
NWT,d1,cr23x,2010-09-08,2010,9,251,airtemp_min,2.977,n,2.977,NA
NWT,d1,cr23x,2010-09-09,2010,9,252,airtemp_min,1.231,n,1.231,NA
NWT,d1,cr23x,2010-09-10,2010,9,253,airtemp_min,-1.872,n,-1.872,NA
NWT,d1,cr23x,2010-09-11,2010,9,254,airtemp_min,-2.523,n,-2.523,NA
NWT,d1,cr23x,2010-09-12,2010,9,255,airtemp_min,1.714,n,1.714,NA
NWT,d1,cr23x,2010-09-13,2010,9,256,airtemp_min,4.457,n,4.457,NA
NWT,d1,cr23x,2010-09-14,2010,9,257,airtemp_min,4.926,n,4.926,NA
NWT,d1,cr23x,2010-09-15,2010,9,258,airtemp_min,1.941,n,1.941,NA
NWT,d1,cr23x,2010-09-16,2010,9,259,airtemp_min,1.459,n,1.459,NA
NWT,d1,cr23x,2010-09-17,2010,9,260,airtemp_min,4.557,n,4.557,NA
NWT,d1,cr23x,2010-09-18,2010,9,261,airtemp_min,6.076,n,6.076,NA
NWT,d1,cr23x,2010-09-19,2010,9,262,airtemp_min,6.967,n,6.967,NA
NWT,d1,cr23x,2010-09-20,2010,9,263,airtemp_min,4.383,n,4.383,NA
NWT,d1,cr23x,2010-09-21,2010,9,264,airtemp_min,3.427,n,3.427,NA
NWT,d1,cr23x,2010-09-22,2010,9,265,airtemp_min,0.376,n,0.376,NA
NWT,d1,cr23x,2010-09-23,2010,9,266,airtemp_min,-2.037,n,-2.037,NA
NWT,d1,cr23x,2010-09-24,2010,9,267,airtemp_min,-0.399,n,-0.399,NA
NWT,d1,cr23x,2010-09-25,2010,9,268,airtemp_min,2.374,n,2.374,NA
NWT,d1,cr23x,2010-09-26,2010,9,269,airtemp_min,5.254,n,5.254,NA
NWT,d1,cr23x,2010-09-27,2010,9,270,airtemp_min,6.899,n,6.899,NA
NWT,d1,cr23x,2010-09-28,2010,9,271,airtemp_min,7.04,n,7.04,NA
NWT,d1,cr23x,2010-09-29,2010,9,272,airtemp_min,1.22,n,1.22,NA
NWT,d1,cr23x,2010-09-30,2010,9,273,airtemp_min,1.254,n,1.254,NA
NWT,d1,cr23x,2010-10-01,2010,10,274,airtemp_min,0.393,n,0.393,NA
NWT,d1,cr23x,2010-10-02,2010,10,275,airtemp_min,-0.028,n,-0.028,NA
NWT,d1,cr23x,2010-10-03,2010,10,276,airtemp_min,3.338,n,3.338,NA
NWT,d1,cr23x,2010-10-04,2010,10,277,airtemp_min,1.094,n,1.094,NA
NWT,d1,cr23x,2010-10-05,2010,10,278,airtemp_min,1.505,n,1.505,NA
NWT,d1,cr23x,2010-10-06,2010,10,279,airtemp_min,-0.227,n,-0.227,NA
NWT,d1,cr23x,2010-10-07,2010,10,280,airtemp_min,-0.024,n,-0.024,NA
NWT,d1,cr23x,2010-10-08,2010,10,281,airtemp_min,-6.238,n,-6.238,NA
NWT,d1,cr23x,2010-10-09,2010,10,282,airtemp_min,-6.798,n,-6.798,NA
NWT,d1,cr23x,2010-10-10,2010,10,283,airtemp_min,-4.509,n,-4.509,NA
NWT,d1,cr23x,2010-10-11,2010,10,284,airtemp_min,-4.444,n,-4.444,NA
NWT,d1,cr23x,2010-10-12,2010,10,285,airtemp_min,-3.827,n,-3.827,NA
NWT,d1,cr23x,2010-10-13,2010,10,286,airtemp_min,-5.904,n,-5.904,NA
NWT,d1,cr23x,2010-10-14,2010,10,287,airtemp_min,-1.326,n,-1.326,NA
NWT,d1,cr23x,2010-10-15,2010,10,288,airtemp_min,-0.168,n,-0.168,NA
NWT,d1,cr23x,2010-10-16,2010,10,289,airtemp_min,-1.659,n,-1.659,NA
NWT,d1,cr23x,2010-10-17,2010,10,290,airtemp_min,-1.376,n,-1.376,NA
NWT,d1,cr23x,2010-10-18,2010,10,291,airtemp_min,-4.458,n,-4.458,NA
NWT,d1,cr23x,2010-10-19,2010,10,292,airtemp_min,-5.149,n,-5.149,NA
NWT,d1,cr23x,2010-10-20,2010,10,293,airtemp_min,-1.664,n,-1.664,NA
NWT,d1,cr23x,2010-10-21,2010,10,294,airtemp_min,-2.04,n,-2.04,NA
NWT,d1,cr23x,2010-10-22,2010,10,295,airtemp_min,-4.648,n,-4.648,NA
NWT,d1,cr23x,2010-10-23,2010,10,296,airtemp_min,-5.736,n,-5.736,NA
NWT,d1,cr23x,2010-10-24,2010,10,297,airtemp_min,-7.16,n,-7.16,NA
NWT,d1,cr23x,2010-10-25,2010,10,298,airtemp_min,-14.09,n,-14.09,NA
NWT,d1,cr23x,2010-10-26,2010,10,299,airtemp_min,-15.22,n,-15.22,NA
NWT,d1,cr23x,2010-10-27,2010,10,300,airtemp_min,-15.32,n,-15.32,NA
NWT,d1,cr23x,2010-10-28,2010,10,301,airtemp_min,-8.1,n,-8.1,NA
NWT,d1,cr23x,2010-10-29,2010,10,302,airtemp_min,-2.214,n,-2.214,NA
NWT,d1,cr23x,2010-10-30,2010,10,303,airtemp_min,-4.962,n,-4.962,NA
NWT,d1,cr23x,2010-10-31,2010,10,304,airtemp_min,-8.52,n,-8.52,NA
NWT,d1,cr23x,2010-11-01,2010,11,305,airtemp_min,-9.62,n,-9.62,NA
NWT,d1,cr23x,2010-11-02,2010,11,306,airtemp_min,-5.335,n,-5.335,NA
NWT,d1,cr23x,2010-11-03,2010,11,307,airtemp_min,-3.686,n,-3.686,NA
NWT,d1,cr23x,2010-11-04,2010,11,308,airtemp_min,-2.89,n,-2.89,NA
NWT,d1,cr23x,2010-11-05,2010,11,309,airtemp_min,-1.75,n,-1.75,NA
NWT,d1,cr23x,2010-11-06,2010,11,310,airtemp_min,-0.932,n,-0.932,NA
NWT,d1,cr23x,2010-11-07,2010,11,311,airtemp_min,-5.178,n,-5.178,NA
NWT,d1,cr23x,2010-11-08,2010,11,312,airtemp_min,-3.574,n,-3.574,NA
NWT,d1,cr23x,2010-11-09,2010,11,313,airtemp_min,-14.56,n,-14.56,NA
NWT,d1,cr23x,2010-11-10,2010,11,314,airtemp_min,-15.98,n,-15.98,NA
NWT,d1,cr23x,2010-11-11,2010,11,315,airtemp_min,-15.43,n,-15.43,NA
NWT,d1,cr23x,2010-11-12,2010,11,316,airtemp_min,-16.75,n,-16.75,NA
NWT,d1,cr23x,2010-11-13,2010,11,317,airtemp_min,-15.38,n,-15.38,NA
NWT,d1,cr23x,2010-11-14,2010,11,318,airtemp_min,-16.98,n,-16.98,NA
NWT,d1,cr23x,2010-11-15,2010,11,319,airtemp_min,-12.94,n,-12.94,NA
NWT,d1,cr23x,2010-11-16,2010,11,320,airtemp_min,-13.86,n,-13.86,NA
NWT,d1,cr23x,2010-11-17,2010,11,321,airtemp_min,-15.26,n,-15.26,NA
NWT,d1,cr23x,2010-11-18,2010,11,322,airtemp_min,-9.7,n,-9.7,NA
NWT,d1,cr23x,2010-11-19,2010,11,323,airtemp_min,-5.528,n,-5.528,NA
NWT,d1,cr23x,2010-11-20,2010,11,324,airtemp_min,-8.26,n,-8.26,NA
NWT,d1,cr23x,2010-11-21,2010,11,325,airtemp_min,-15.44,n,-15.44,NA
NWT,d1,cr23x,2010-11-22,2010,11,326,airtemp_min,-18.22,n,-18.22,NA
NWT,d1,cr23x,2010-11-23,2010,11,327,airtemp_min,-17.11,n,-17.11,NA
NWT,d1,cr23x,2010-11-24,2010,11,328,airtemp_min,-26.73,n,-26.73,NA
NWT,d1,cr23x,2010-11-25,2010,11,329,airtemp_min,-28.26,n,-28.26,NA
NWT,d1,cr23x,2010-11-26,2010,11,330,airtemp_min,-15.67,n,-15.67,NA
NWT,d1,cr23x,2010-11-27,2010,11,331,airtemp_min,-9.85,n,-9.85,NA
NWT,d1,cr23x,2010-11-28,2010,11,332,airtemp_min,-16.75,n,-16.75,NA
NWT,d1,cr23x,2010-11-29,2010,11,333,airtemp_min,-21.6,n,-21.6,NA
NWT,d1,cr23x,2010-11-30,2010,11,334,airtemp_min,-23.53,n,-23.53,NA
NWT,d1,cr23x,2010-12-01,2010,12,335,airtemp_min,-11.56,n,-11.56,NA
NWT,d1,cr23x,2010-12-02,2010,12,336,airtemp_min,-9.08,n,-9.08,NA
NWT,d1,cr23x,2010-12-03,2010,12,337,airtemp_min,-8.22,n,-8.22,NA
NWT,d1,cr23x,2010-12-04,2010,12,338,airtemp_min,-7.52,n,-7.52,NA
NWT,d1,cr23x,2010-12-05,2010,12,339,airtemp_min,-8.88,n,-8.88,NA
NWT,d1,cr23x,2010-12-06,2010,12,340,airtemp_min,-10.52,n,-10.52,NA
NWT,d1,cr23x,2010-12-07,2010,12,341,airtemp_min,-12.21,n,-12.21,NA
NWT,d1,cr23x,2010-12-08,2010,12,342,airtemp_min,-9.07,n,-9.07,NA
NWT,d1,cr23x,2010-12-09,2010,12,343,airtemp_min,-9.64,n,-9.64,NA
NWT,d1,cr23x,2010-12-10,2010,12,344,airtemp_min,-14.49,n,-14.49,NA
NWT,d1,cr23x,2010-12-11,2010,12,345,airtemp_min,-16.88,n,-16.88,NA
NWT,d1,cr23x,2010-12-12,2010,12,346,airtemp_min,-14.85,n,-14.85,NA
NWT,d1,cr23x,2010-12-13,2010,12,347,airtemp_min,-8.38,n,-8.38,NA
NWT,d1,cr23x,2010-12-14,2010,12,348,airtemp_min,-7.02,n,-7.02,NA
NWT,d1,cr23x,2010-12-15,2010,12,349,airtemp_min,-17.32,n,-17.32,NA
NWT,d1,cr23x,2010-12-16,2010,12,350,airtemp_min,-18.13,n,-18.13,NA
NWT,d1,cr23x,2010-12-17,2010,12,351,airtemp_min,-16.44,n,-16.44,NA
NWT,d1,cr23x,2010-12-18,2010,12,352,airtemp_min,-14.02,n,-14.02,NA
NWT,d1,cr23x,2010-12-19,2010,12,353,airtemp_min,-8.47,n,-8.47,NA
NWT,d1,cr23x,2010-12-20,2010,12,354,airtemp_min,-6.13,n,-6.13,NA
NWT,d1,cr23x,2010-12-21,2010,12,355,airtemp_min,-6.663,n,-6.663,NA
NWT,d1,cr23x,2010-12-22,2010,12,356,airtemp_min,-7.59,n,-7.59,NA
NWT,d1,cr23x,2010-12-23,2010,12,357,airtemp_min,-10.98,n,-10.98,NA
NWT,d1,cr23x,2010-12-24,2010,12,358,airtemp_min,-12.33,n,-12.33,NA
NWT,d1,cr23x,2010-12-25,2010,12,359,airtemp_min,-10.23,n,-10.23,NA
NWT,d1,cr23x,2010-12-26,2010,12,360,airtemp_min,-11.11,n,-11.11,NA
NWT,d1,cr23x,2010-12-27,2010,12,361,airtemp_min,-15.02,n,-15.02,NA
NWT,d1,cr23x,2010-12-28,2010,12,362,airtemp_min,-13.52,n,-13.52,NA
NWT,d1,cr23x,2010-12-29,2010,12,363,airtemp_min,-11.8,n,-11.8,NA
NWT,d1,cr23x,2010-12-30,2010,12,364,airtemp_min,-22.11,n,-22.11,NA
NWT,d1,cr23x,2010-12-31,2010,12,365,airtemp_min,-31.06,n,-31.06,NA
NWT,d1,cr23x,2011-01-01,2011,1,1,airtemp_min,-30.65,n,-30.65,NA
NWT,d1,cr23x,2011-01-02,2011,1,2,airtemp_min,-23.05,n,-23.05,NA
NWT,d1,cr23x,2011-01-03,2011,1,3,airtemp_min,-15.84,n,-15.84,NA
NWT,d1,cr23x,2011-01-04,2011,1,4,airtemp_min,-17.71,n,-17.71,NA
NWT,d1,cr23x,2011-01-05,2011,1,5,airtemp_min,-17.61,n,-17.61,NA
NWT,d1,cr23x,2011-01-06,2011,1,6,airtemp_min,-14.78,n,-14.78,NA
NWT,d1,cr23x,2011-01-07,2011,1,7,airtemp_min,-10.54,n,-10.54,NA
NWT,d1,cr23x,2011-01-08,2011,1,8,airtemp_min,-10.24,n,-10.24,NA
NWT,d1,cr23x,2011-01-09,2011,1,9,airtemp_min,-21.14,n,-21.14,NA
NWT,d1,cr23x,2011-01-10,2011,1,10,airtemp_min,-26.63,n,-26.63,NA
NWT,d1,cr23x,2011-01-11,2011,1,11,airtemp_min,-26.42,n,-26.42,NA
NWT,d1,cr23x,2011-01-12,2011,1,12,airtemp_min,-15.34,n,-15.34,NA
NWT,d1,cr23x,2011-01-13,2011,1,13,airtemp_min,-11.66,n,-11.66,NA
NWT,d1,cr23x,2011-01-14,2011,1,14,airtemp_min,-11.74,n,-11.74,NA
NWT,d1,cr23x,2011-01-15,2011,1,15,airtemp_min,-11.96,n,-11.96,NA
NWT,d1,cr23x,2011-01-16,2011,1,16,airtemp_min,-12.36,n,-12.36,NA
NWT,d1,cr23x,2011-01-17,2011,1,17,airtemp_min,-10.84,n,-10.84,NA
NWT,d1,cr23x,2011-01-18,2011,1,18,airtemp_min,-13.13,n,-13.13,NA
NWT,d1,cr23x,2011-01-19,2011,1,19,airtemp_min,-18.78,n,-18.78,NA
NWT,d1,cr23x,2011-01-20,2011,1,20,airtemp_min,-20.5,n,-20.5,NA
NWT,d1,cr23x,2011-01-21,2011,1,21,airtemp_min,-15.75,n,-15.75,NA
NWT,d1,cr23x,2011-01-22,2011,1,22,airtemp_min,-17.78,n,-17.78,NA
NWT,d1,cr23x,2011-01-23,2011,1,23,airtemp_min,-18.61,n,-18.61,NA
NWT,d1,cr23x,2011-01-24,2011,1,24,airtemp_min,-18.2,n,-18.2,NA
NWT,d1,cr23x,2011-01-25,2011,1,25,airtemp_min,-14.61,n,-14.61,NA
NWT,d1,cr23x,2011-01-26,2011,1,26,airtemp_min,-16.01,n,-16.01,NA
NWT,d1,cr23x,2011-01-27,2011,1,27,airtemp_min,-12.36,n,-12.36,NA
NWT,d1,cr23x,2011-01-28,2011,1,28,airtemp_min,-7.78,n,-7.78,NA
NWT,d1,cr23x,2011-01-29,2011,1,29,airtemp_min,-9.02,n,-9.02,NA
NWT,d1,cr23x,2011-01-30,2011,1,30,airtemp_min,-12.07,n,-12.07,NA
NWT,d1,cr23x,2011-01-31,2011,1,31,airtemp_min,-21.84,n,-21.84,NA
NWT,d1,cr23x,2011-02-01,2011,2,32,airtemp_min,-33.77,n,-33.77,NA
NWT,d1,cr23x,2011-02-02,2011,2,33,airtemp_min,-32.99,n,-32.99,NA
NWT,d1,cr23x,2011-02-03,2011,2,34,airtemp_min,-20,n,-20,NA
NWT,d1,cr23x,2011-02-04,2011,2,35,airtemp_min,-12.55,n,-12.55,NA
NWT,d1,cr23x,2011-02-05,2011,2,36,airtemp_min,-16.32,n,-16.32,NA
NWT,d1,cr23x,2011-02-06,2011,2,37,airtemp_min,-21.48,n,-21.48,NA
NWT,d1,cr23x,2011-02-07,2011,2,38,airtemp_min,-21.21,n,-21.21,NA
NWT,d1,cr23x,2011-02-08,2011,2,39,airtemp_min,-28.6,n,-28.6,NA
NWT,d1,cr23x,2011-02-09,2011,2,40,airtemp_min,-26.99,n,-26.99,NA
NWT,d1,cr23x,2011-02-10,2011,2,41,airtemp_min,-24.36,n,-24.36,NA
NWT,d1,cr23x,2011-02-11,2011,2,42,airtemp_min,-17.97,n,-17.97,NA
NWT,d1,cr23x,2011-02-12,2011,2,43,airtemp_min,-13.99,n,-13.99,NA
NWT,d1,cr23x,2011-02-13,2011,2,44,airtemp_min,-8.21,n,-8.21,NA
