LTER_site,local_site,logger,date,yr,mon,doy,met,c1cr_temp,c1cr_flag,qa_temp,qa_flag
NWT,c1,cr23x,2012-08-24,2012,8,237,airtemp_min,4.803,n,4.803,NA
NWT,c1,cr23x,2012-08-25,2012,8,238,airtemp_min,4.869,n,4.869,NA
NWT,c1,cr23x,2012-08-26,2012,8,239,airtemp_min,1.295,n,1.295,NA
NWT,c1,cr23x,2012-08-27,2012,8,240,airtemp_min,4.769,n,4.769,NA
NWT,c1,cr23x,2012-08-28,2012,8,241,airtemp_min,9.2,n,9.2,NA
NWT,c1,cr23x,2012-08-29,2012,8,242,airtemp_min,7.95,n,7.95,NA
NWT,c1,cr23x,2012-08-30,2012,8,243,airtemp_min,6.821,n,6.821,NA
NWT,c1,cr23x,2012-08-31,2012,8,244,airtemp_min,4.703,n,4.703,NA
NWT,c1,cr23x,2012-09-01,2012,9,245,airtemp_min,4.936,n,4.936,NA
NWT,c1,cr23x,2012-09-02,2012,9,246,airtemp_min,9.83,n,9.83,NA
NWT,c1,cr23x,2012-09-03,2012,9,247,airtemp_min,5.298,n,5.298,NA
NWT,c1,cr23x,2012-09-04,2012,9,248,airtemp_min,2.816,n,2.816,NA
NWT,c1,cr23x,2012-09-05,2012,9,249,airtemp_min,-0.195,n,-0.195,NA
NWT,c1,cr23x,2012-09-06,2012,9,250,airtemp_min,0.93,n,0.93,NA
NWT,c1,cr23x,2012-09-07,2012,9,251,airtemp_min,1.096,n,1.096,NA
NWT,c1,cr23x,2012-09-08,2012,9,252,airtemp_min,-0.592,n,-0.592,NA
NWT,c1,cr23x,2012-09-09,2012,9,253,airtemp_min,-1.486,n,-1.486,NA
NWT,c1,cr23x,2012-09-10,2012,9,254,airtemp_min,10.43,n,10.43,NA
NWT,c1,cr23x,2012-09-11,2012,9,255,airtemp_min,6.786,n,6.786,NA
NWT,c1,cr23x,2012-09-12,2012,9,256,airtemp_min,1.426,n,1.426,NA
NWT,c1,cr23x,2012-09-13,2012,9,257,airtemp_min,-0.791,n,-0.791,NA
NWT,c1,cr23x,2012-09-14,2012,9,258,airtemp_min,-2.214,n,-2.214,NA
NWT,c1,cr23x,2012-09-15,2012,9,259,airtemp_min,-0.559,n,-0.559,NA
NWT,c1,cr23x,2012-09-16,2012,9,260,airtemp_min,-0.625,n,-0.625,NA
NWT,c1,cr23x,2012-09-17,2012,9,261,airtemp_min,-0.725,n,-0.725,NA
NWT,c1,cr23x,2012-09-18,2012,9,262,airtemp_min,1.922,n,1.922,NA
NWT,c1,cr23x,2012-09-19,2012,9,263,airtemp_min,1.357,n,1.357,NA
NWT,c1,cr23x,2012-09-20,2012,9,264,airtemp_min,-1.488,n,-1.488,NA
NWT,c1,cr23x,2012-09-21,2012,9,265,airtemp_min,0.398,n,0.398,NA
NWT,c1,cr23x,2012-09-22,2012,9,266,airtemp_min,-1.753,n,-1.753,NA
NWT,c1,cr23x,2012-09-23,2012,9,267,airtemp_min,-1.091,n,-1.091,NA
NWT,c1,cr23x,2012-09-24,2012,9,268,airtemp_min,2.878,n,2.878,NA
NWT,c1,cr23x,2012-09-25,2012,9,269,airtemp_min,-1.356,n,-1.356,NA
NWT,c1,cr23x,2012-09-26,2012,9,270,airtemp_min,0.133,n,0.133,NA
NWT,c1,cr23x,2012-09-27,2012,9,271,airtemp_min,-0.593,n,-0.593,NA
NWT,c1,cr23x,2012-09-28,2012,9,272,airtemp_min,-1.089,n,-1.089,NA
NWT,c1,cr23x,2012-09-29,2012,9,273,airtemp_min,-1.616,n,-1.616,NA
NWT,c1,cr23x,2012-09-30,2012,9,274,airtemp_min,2.978,n,2.978,NA
NWT,c1,cr23x,2012-10-01,2012,10,275,airtemp_min,0.43,n,0.43,NA
NWT,c1,cr23x,2012-10-02,2012,10,276,airtemp_min,3.408,n,3.408,NA
NWT,c1,cr23x,2012-10-03,2012,10,277,airtemp_min,-3.936,n,-3.936,NA
NWT,c1,cr23x,2012-10-04,2012,10,278,airtemp_min,-5.553,n,-5.553,NA
NWT,c1,cr23x,2012-10-05,2012,10,279,airtemp_min,-6.876,n,-6.876,NA
NWT,c1,cr23x,2012-10-06,2012,10,280,airtemp_min,-11.04,n,-11.04,NA
NWT,c1,cr23x,2012-10-07,2012,10,281,airtemp_min,-11.6,n,-11.6,NA
NWT,c1,cr23x,2012-10-08,2012,10,282,airtemp_min,0.142,n,0.142,NA
NWT,c1,cr23x,2012-10-09,2012,10,283,airtemp_min,-3.011,n,-3.011,NA
NWT,c1,cr23x,2012-10-10,2012,10,284,airtemp_min,-2.74,n,-2.74,NA
NWT,c1,cr23x,2012-10-11,2012,10,285,airtemp_min,1.059,n,1.059,NA
NWT,c1,cr23x,2012-10-12,2012,10,286,airtemp_min,-1.024,n,-1.024,NA
NWT,c1,cr23x,2012-10-13,2012,10,287,airtemp_min,-1.58,n,-1.58,NA
NWT,c1,cr23x,2012-10-14,2012,10,288,airtemp_min,0.397,n,0.397,NA
NWT,c1,cr23x,2012-10-15,2012,10,289,airtemp_min,1.558,n,1.558,NA
NWT,c1,cr23x,2012-10-16,2012,10,290,airtemp_min,-2.346,n,-2.346,NA
NWT,c1,cr23x,2012-10-17,2012,10,291,airtemp_min,-5.869,n,-5.869,NA
NWT,c1,cr23x,2012-10-18,2012,10,292,airtemp_min,-5.239,n,-5.239,NA
NWT,c1,cr23x,2012-10-19,2012,10,293,airtemp_min,2.19,n,2.19,NA
NWT,c1,cr23x,2012-10-20,2012,10,294,airtemp_min,2.812,n,2.812,NA
NWT,c1,cr23x,2012-10-21,2012,10,295,airtemp_min,-2.051,n,-2.051,NA
NWT,c1,cr23x,2012-10-22,2012,10,296,airtemp_min,-2.347,n,-2.347,NA
NWT,c1,cr23x,2012-10-23,2012,10,297,airtemp_min,-2.249,n,-2.249,NA
NWT,c1,cr23x,2012-10-24,2012,10,298,airtemp_min,-9.23,n,-9.23,NA
NWT,c1,cr23x,2012-10-25,2012,10,299,airtemp_min,-10.82,n,-10.82,NA
NWT,c1,cr23x,2012-10-26,2012,10,300,airtemp_min,-13.4,n,-13.4,NA
NWT,c1,cr23x,2012-10-27,2012,10,301,airtemp_min,-8.6,n,-8.6,NA
NWT,c1,cr23x,2012-10-28,2012,10,302,airtemp_min,-3.501,n,-3.501,NA
NWT,c1,cr23x,2012-10-29,2012,10,303,airtemp_min,1.027,n,1.027,NA
NWT,c1,cr23x,2012-10-30,2012,10,304,airtemp_min,0.498,n,0.498,NA
NWT,c1,cr23x,2012-10-31,2012,10,305,airtemp_min,-2.876,n,-2.876,NA
NWT,c1,cr23x,2012-11-01,2012,11,306,airtemp_min,-3.34,n,-3.34,NA
NWT,c1,cr23x,2012-11-02,2012,11,307,airtemp_min,-3.008,n,-3.008,NA
NWT,c1,cr23x,2012-11-03,2012,11,308,airtemp_min,-4.597,n,-4.597,NA
NWT,c1,cr23x,2012-11-04,2012,11,309,airtemp_min,0.333,n,0.333,NA
NWT,c1,cr23x,2012-11-05,2012,11,310,airtemp_min,-0.429,n,-0.429,NA
NWT,c1,cr23x,2012-11-06,2012,11,311,airtemp_min,0.498,n,0.498,NA
NWT,c1,cr23x,2012-11-07,2012,11,312,airtemp_min,-0.892,n,-0.892,NA
NWT,c1,cr23x,2012-11-08,2012,11,313,airtemp_min,-3.373,n,-3.373,NA
NWT,c1,cr23x,2012-11-09,2012,11,314,airtemp_min,-1.587,n,-1.587,NA
NWT,c1,cr23x,2012-11-10,2012,11,315,airtemp_min,-12.6,n,-12.6,NA
NWT,c1,cr23x,2012-11-11,2012,11,316,airtemp_min,-15.8,n,-15.8,NA
NWT,c1,cr23x,2012-11-12,2012,11,317,airtemp_min,-15.47,n,-15.47,NA
NWT,c1,cr23x,2012-11-13,2012,11,318,airtemp_min,-8.47,n,-8.47,NA
NWT,c1,cr23x,2012-11-14,2012,11,319,airtemp_min,-9.1,n,-9.1,NA
NWT,c1,cr23x,2012-11-15,2012,11,320,airtemp_min,-5.988,n,-5.988,NA
NWT,c1,cr23x,2012-11-16,2012,11,321,airtemp_min,-4.466,n,-4.466,NA
NWT,c1,cr23x,2012-11-17,2012,11,322,airtemp_min,-4.135,n,-4.135,NA
NWT,c1,cr23x,2012-11-18,2012,11,323,airtemp_min,-2.646,n,-2.646,NA
NWT,c1,cr23x,2012-11-19,2012,11,324,airtemp_min,-2.183,n,-2.183,NA
NWT,c1,cr23x,2012-11-20,2012,11,325,airtemp_min,-1.489,n,-1.489,NA
NWT,c1,cr23x,2012-11-21,2012,11,326,airtemp_min,-2.15,n,-2.15,NA
NWT,c1,cr23x,2012-11-22,2012,11,327,airtemp_min,-6.679,n,-6.679,NA
NWT,c1,cr23x,2012-11-23,2012,11,328,airtemp_min,-6.878,n,-6.878,NA
NWT,c1,cr23x,2012-11-24,2012,11,329,airtemp_min,0.232,n,0.232,NA
NWT,c1,cr23x,2012-11-25,2012,11,330,airtemp_min,-1.982,n,-1.982,NA
NWT,c1,cr23x,2012-11-26,2012,11,331,airtemp_min,-7.86,n,-7.86,NA
NWT,c1,cr23x,2012-11-27,2012,11,332,airtemp_min,-2.284,n,-2.284,NA
NWT,c1,cr23x,2012-11-28,2012,11,333,airtemp_min,-2.548,n,-2.548,NA
NWT,c1,cr23x,2012-11-29,2012,11,334,airtemp_min,-0.927,n,-0.927,NA
NWT,c1,cr23x,2012-11-30,2012,11,335,airtemp_min,-3.341,n,-3.341,NA
NWT,c1,cr23x,2012-12-01,2012,12,336,airtemp_min,-3.273,n,-3.273,NA
NWT,c1,cr23x,2012-12-02,2012,12,337,airtemp_min,-3.701,n,-3.701,NA
NWT,c1,cr23x,2012-12-03,2012,12,338,airtemp_min,-5.36,n,-5.36,NA
NWT,c1,cr23x,2012-12-04,2012,12,339,airtemp_min,-6.849,n,-6.849,NA
NWT,c1,cr23x,2012-12-05,2012,12,340,airtemp_min,-0.261,n,-0.261,NA
NWT,c1,cr23x,2012-12-06,2012,12,341,airtemp_min,-4.102,n,-4.102,NA
NWT,c1,cr23x,2012-12-07,2012,12,342,airtemp_min,-6.848,n,-6.848,NA
NWT,c1,cr23x,2012-12-08,2012,12,343,airtemp_min,-14.92,n,-14.92,NA
NWT,c1,cr23x,2012-12-09,2012,12,344,airtemp_min,-21.43,n,-21.43,NA
NWT,c1,cr23x,2012-12-10,2012,12,345,airtemp_min,-18.25,n,-18.25,NA
NWT,c1,cr23x,2012-12-11,2012,12,346,airtemp_min,-14.32,n,-14.32,NA
NWT,c1,cr23x,2012-12-12,2012,12,347,airtemp_min,-8.26,n,-8.26,NA
NWT,c1,cr23x,2012-12-13,2012,12,348,airtemp_min,-10.78,n,-10.78,NA
NWT,c1,cr23x,2012-12-14,2012,12,349,airtemp_min,-10.42,n,-10.42,NA
NWT,c1,cr23x,2012-12-15,2012,12,350,airtemp_min,-9.53,n,-9.53,NA
NWT,c1,cr23x,2012-12-16,2012,12,351,airtemp_min,-11.11,n,-11.11,NA
NWT,c1,cr23x,2012-12-17,2012,12,352,airtemp_min,-10.57,n,-10.57,NA
NWT,c1,cr23x,2012-12-18,2012,12,353,airtemp_min,-11.98,n,-11.98,NA
NWT,c1,cr23x,2012-12-19,2012,12,354,airtemp_min,-19.41,n,-19.41,NA
NWT,c1,cr23x,2012-12-20,2012,12,355,airtemp_min,-18.85,n,-18.85,NA
NWT,c1,cr23x,2012-12-21,2012,12,356,airtemp_min,-8.77,n,-8.77,NA
NWT,c1,cr23x,2012-12-22,2012,12,357,airtemp_min,-4.96,n,-4.96,NA
NWT,c1,cr23x,2012-12-23,2012,12,358,airtemp_min,-6.816,n,-6.816,NA
NWT,c1,cr23x,2012-12-24,2012,12,359,airtemp_min,-13.56,n,-13.56,NA
NWT,c1,cr23x,2012-12-25,2012,12,360,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2012-12-26,2012,12,361,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2012-12-27,2012,12,362,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2012-12-28,2012,12,363,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2012-12-29,2012,12,364,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2012-12-30,2012,12,365,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2012-12-31,2012,12,366,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-01,2013,1,1,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-02,2013,1,2,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-03,2013,1,3,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-04,2013,1,4,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-05,2013,1,5,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-06,2013,1,6,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-07,2013,1,7,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-08,2013,1,8,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-09,2013,1,9,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-10,2013,1,10,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-11,2013,1,11,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-12,2013,1,12,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-13,2013,1,13,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-14,2013,1,14,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-15,2013,1,15,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-16,2013,1,16,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-17,2013,1,17,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-18,2013,1,18,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-19,2013,1,19,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-20,2013,1,20,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-21,2013,1,21,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-22,2013,1,22,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-01-23,2013,1,23,airtemp_min,-3.472,n,-3.472,NA
NWT,c1,cr23x,2013-01-24,2013,1,24,airtemp_min,-2.111,n,-2.111,NA
NWT,c1,cr23x,2013-01-25,2013,1,25,airtemp_min,-2.277,n,-2.277,NA
NWT,c1,cr23x,2013-01-26,2013,1,26,airtemp_min,-3.538,n,-3.538,NA
NWT,c1,cr23x,2013-01-27,2013,1,27,airtemp_min,-5.53,n,-5.53,NA
NWT,c1,cr23x,2013-01-28,2013,1,28,airtemp_min,-10.87,n,-10.87,NA
NWT,c1,cr23x,2013-01-29,2013,1,29,airtemp_min,-18.14,n,-18.14,NA
NWT,c1,cr23x,2013-01-30,2013,1,30,airtemp_min,-18.14,n,-18.14,NA
NWT,c1,cr23x,2013-01-31,2013,1,31,airtemp_min,-9.57,n,-9.57,NA
NWT,c1,cr23x,2013-02-01,2013,2,32,airtemp_min,-8.18,n,-8.18,NA
NWT,c1,cr23x,2013-02-02,2013,2,33,airtemp_min,-8.11,n,-8.11,NA
NWT,c1,cr23x,2013-02-03,2013,2,34,airtemp_min,-7.22,n,-7.22,NA
NWT,c1,cr23x,2013-02-04,2013,2,35,airtemp_min,-5.096,n,-5.096,NA
NWT,c1,cr23x,2013-02-05,2013,2,36,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-02-06,2013,2,37,airtemp_min,-8.25,n,-8.25,NA
NWT,c1,cr23x,2013-02-07,2013,2,38,airtemp_min,-14.79,n,-14.79,NA
NWT,c1,cr23x,2013-02-08,2013,2,39,airtemp_min,-14.99,n,-14.99,NA
NWT,c1,cr23x,2013-02-09,2013,2,40,airtemp_min,-12.37,n,-12.37,NA
NWT,c1,cr23x,2013-02-10,2013,2,41,airtemp_min,-15.12,n,-15.12,NA
NWT,c1,cr23x,2013-02-11,2013,2,42,airtemp_min,-21.9,n,-21.9,NA
NWT,c1,cr23x,2013-02-12,2013,2,43,airtemp_min,-15.45,n,-15.45,NA
NWT,c1,cr23x,2013-02-13,2013,2,44,airtemp_min,-11.1,n,-11.1,NA
NWT,c1,cr23x,2013-02-14,2013,2,45,airtemp_min,-14.13,n,-14.13,NA
NWT,c1,cr23x,2013-02-15,2013,2,46,airtemp_min,-12.73,n,-12.73,NA
NWT,c1,cr23x,2013-02-16,2013,2,47,airtemp_min,-9.71,n,-9.71,NA
NWT,c1,cr23x,2013-02-17,2013,2,48,airtemp_min,-10.58,n,-10.58,NA
NWT,c1,cr23x,2013-02-18,2013,2,49,airtemp_min,-14.16,n,-14.16,NA
NWT,c1,cr23x,2013-02-19,2013,2,50,airtemp_min,-11.87,n,-11.87,NA
NWT,c1,cr23x,2013-02-20,2013,2,51,airtemp_min,-12.84,n,-12.84,NA
NWT,c1,cr23x,2013-02-21,2013,2,52,airtemp_min,-14.96,n,-14.96,NA
NWT,c1,cr23x,2013-02-22,2013,2,53,airtemp_min,-14.49,n,-14.49,NA
NWT,c1,cr23x,2013-02-23,2013,2,54,airtemp_min,-14.19,n,-14.19,NA
NWT,c1,cr23x,2013-02-24,2013,2,55,airtemp_min,-19.64,n,-19.64,NA
NWT,c1,cr23x,2013-02-25,2013,2,56,airtemp_min,-19.48,n,-19.48,NA
NWT,c1,cr23x,2013-02-26,2013,2,57,airtemp_min,-13.43,n,-13.43,NA
NWT,c1,cr23x,2013-02-27,2013,2,58,airtemp_min,-17.28,n,-17.28,NA
NWT,c1,cr23x,2013-02-28,2013,2,59,airtemp_min,-12.96,n,-12.96,NA
NWT,c1,cr23x,2013-03-01,2013,3,60,airtemp_min,-10.6,n,-10.6,NA
NWT,c1,cr23x,2013-03-02,2013,3,61,airtemp_min,-5.196,n,-5.196,NA
NWT,c1,cr23x,2013-03-03,2013,3,62,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-04,2013,3,63,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-05,2013,3,64,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-06,2013,3,65,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-07,2013,3,66,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-08,2013,3,67,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-09,2013,3,68,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-10,2013,3,69,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-11,2013,3,70,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-12,2013,3,71,airtemp_min,-4.701,n,-4.701,NA
NWT,c1,cr23x,2013-03-13,2013,3,72,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-14,2013,3,73,airtemp_min,-2.975,n,-2.975,NA
NWT,c1,cr23x,2013-03-15,2013,3,74,airtemp_min,-0.816,n,-0.816,NA
NWT,c1,cr23x,2013-03-16,2013,3,75,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-17,2013,3,76,airtemp_min,-10.98,n,-10.98,NA
NWT,c1,cr23x,2013-03-18,2013,3,77,airtemp_min,-12.6,n,-12.6,NA
NWT,c1,cr23x,2013-03-19,2013,3,78,airtemp_min,-13.47,n,-13.47,NA
NWT,c1,cr23x,2013-03-20,2013,3,79,airtemp_min,-13.96,n,-13.96,NA
NWT,c1,cr23x,2013-03-21,2013,3,80,airtemp_min,-10.34,n,-10.34,NA
NWT,c1,cr23x,2013-03-22,2013,3,81,airtemp_min,-13.03,n,-13.03,NA
NWT,c1,cr23x,2013-03-23,2013,3,82,airtemp_min,-19.67,n,-19.67,NA
NWT,c1,cr23x,2013-03-24,2013,3,83,airtemp_min,-20.04,n,-20.04,NA
NWT,c1,cr23x,2013-03-25,2013,3,84,airtemp_min,NA,n,NA,NA
NWT,c1,cr23x,2013-03-26,2013,3,85,airtemp_min,NA,n,NA,NA
NWT,c1,cr1000,2013-03-27,2013,3,86,airtemp_min,-6.802,n,-6.802,NA
NWT,c1,cr1000,2013-03-28,2013,3,87,airtemp_min,-4.454,n,-4.454,NA
NWT,c1,cr1000,2013-03-29,2013,3,88,airtemp_min,-5.813,n,-5.813,NA
NWT,c1,cr1000,2013-03-30,2013,3,89,airtemp_min,-5.61,n,-5.61,NA
NWT,c1,cr1000,2013-03-31,2013,3,90,airtemp_min,-6.492,n,-6.492,NA
NWT,c1,cr1000,2013-04-01,2013,4,91,airtemp_min,-7.547,n,-7.547,NA
NWT,c1,cr1000,2013-04-02,2013,4,92,airtemp_min,-4.52,n,-4.52,NA
NWT,c1,cr1000,2013-04-03,2013,4,93,airtemp_min,-8.36,n,-8.36,NA
NWT,c1,cr1000,2013-04-04,2013,4,94,airtemp_min,-1.903,n,-1.903,NA
NWT,c1,cr1000,2013-04-05,2013,4,95,airtemp_min,-2.343,n,-2.343,NA
NWT,c1,cr1000,2013-04-06,2013,4,96,airtemp_min,-3.628,n,-3.628,NA
NWT,c1,cr1000,2013-04-07,2013,4,97,airtemp_min,-3.225,n,-3.225,NA
NWT,c1,cr1000,2013-04-08,2013,4,98,airtemp_min,-8.26,n,-8.26,NA
NWT,c1,cr1000,2013-04-09,2013,4,99,airtemp_min,-20.64,n,-20.64,NA
NWT,c1,cr1000,2013-04-10,2013,4,100,airtemp_min,-21.69,n,-21.69,NA
NWT,c1,cr1000,2013-04-11,2013,4,101,airtemp_min,NA,n,NA,NA
NWT,c1,cr1000,2013-04-12,2013,4,102,airtemp_min,-5.199,n,-5.199,NA
NWT,c1,cr1000,2013-04-13,2013,4,103,airtemp_min,-5.507,n,-5.507,NA
NWT,c1,cr1000,2013-04-14,2013,4,104,airtemp_min,-9.75,n,-9.75,NA
NWT,c1,cr1000,2013-04-15,2013,4,105,airtemp_min,-8.97,n,-8.97,NA
NWT,c1,cr1000,2013-04-16,2013,4,106,airtemp_min,-11.42,n,-11.42,NA
NWT,c1,cr1000,2013-04-17,2013,4,107,airtemp_min,-17.85,n,-17.85,NA
NWT,c1,cr1000,2013-04-18,2013,4,108,airtemp_min,-20.37,n,-20.37,NA
NWT,c1,cr1000,2013-04-19,2013,4,109,airtemp_min,-10.87,n,-10.87,NA
NWT,c1,cr1000,2013-04-20,2013,4,110,airtemp_min,-5.271,n,-5.271,NA
NWT,c1,cr1000,2013-04-21,2013,4,111,airtemp_min,-4.793,n,-4.793,NA
NWT,c1,cr1000,2013-04-22,2013,4,112,airtemp_min,-13.77,n,-13.77,NA
NWT,c1,cr1000,2013-04-23,2013,4,113,airtemp_min,-11.53,n,-11.53,NA
NWT,c1,cr1000,2013-04-24,2013,4,114,airtemp_min,-10.98,n,-10.98,NA
NWT,c1,cr1000,2013-04-25,2013,4,115,airtemp_min,-10.17,n,-10.17,NA
NWT,c1,cr1000,2013-04-26,2013,4,116,airtemp_min,-6.461,n,-6.461,NA
NWT,c1,cr1000,2013-04-27,2013,4,117,airtemp_min,-4.317,n,-4.317,NA
NWT,c1,cr1000,2013-04-28,2013,4,118,airtemp_min,1.769,n,1.769,NA
NWT,c1,cr1000,2013-04-29,2013,4,119,airtemp_min,-0.916,n,-0.916,NA
NWT,c1,cr1000,2013-04-30,2013,4,120,airtemp_min,-3.364,n,-3.364,NA
NWT,c1,cr1000,2013-05-01,2013,5,121,airtemp_min,-16.46,n,-16.46,NA
NWT,c1,cr1000,2013-05-02,2013,5,122,airtemp_min,-18.97,n,-18.97,NA
NWT,c1,cr1000,2013-05-03,2013,5,123,airtemp_min,-4.045,n,-4.045,NA
NWT,c1,cr1000,2013-05-04,2013,5,124,airtemp_min,-8.16,n,-8.16,NA
NWT,c1,cr1000,2013-05-05,2013,5,125,airtemp_min,-5.947,n,-5.947,NA
NWT,c1,cr1000,2013-05-06,2013,5,126,airtemp_min,-3.434,n,-3.434,NA
NWT,c1,cr1000,2013-05-07,2013,5,127,airtemp_min,-2.207,n,-2.207,NA
NWT,c1,cr1000,2013-05-08,2013,5,128,airtemp_min,-0.914,n,-0.914,NA
NWT,c1,cr1000,2013-05-09,2013,5,129,airtemp_min,-2.785,n,-2.785,NA
NWT,c1,cr1000,2013-05-10,2013,5,130,airtemp_min,-4.484,n,-4.484,NA
NWT,c1,cr1000,2013-05-11,2013,5,131,airtemp_min,-1.799,n,-1.799,NA
NWT,c1,cr1000,2013-05-12,2013,5,132,airtemp_min,1.603,n,1.603,NA
NWT,c1,cr1000,2013-05-13,2013,5,133,airtemp_min,1.973,n,1.973,NA
NWT,c1,cr1000,2013-05-14,2013,5,134,airtemp_min,6.258,n,6.258,NA
NWT,c1,cr1000,2013-05-15,2013,5,135,airtemp_min,0.99,n,0.99,NA
NWT,c1,cr1000,2013-05-16,2013,5,136,airtemp_min,1.463,n,1.463,NA
NWT,c1,cr1000,2013-05-17,2013,5,137,airtemp_min,-1.491,n,-1.491,NA
NWT,c1,cr1000,2013-05-18,2013,5,138,airtemp_min,1.195,n,1.195,NA
NWT,c1,cr1000,2013-05-19,2013,5,139,airtemp_min,0.005,n,0.005,NA
NWT,c1,cr1000,2013-05-20,2013,5,140,airtemp_min,-0.302,n,-0.302,NA
NWT,c1,cr1000,2013-05-21,2013,5,141,airtemp_min,-2.141,n,-2.141,NA
NWT,c1,cr1000,2013-05-22,2013,5,142,airtemp_min,-1.866,n,-1.866,NA
NWT,c1,cr1000,2013-05-23,2013,5,143,airtemp_min,-0.169,n,-0.169,NA
NWT,c1,cr1000,2013-05-24,2013,5,144,airtemp_min,-1.324,n,-1.324,NA
NWT,c1,cr1000,2013-05-25,2013,5,145,airtemp_min,-2.071,n,-2.071,NA
NWT,c1,cr1000,2013-05-26,2013,5,146,airtemp_min,1.803,n,1.803,NA
NWT,c1,cr1000,2013-05-27,2013,5,147,airtemp_min,-0.136,n,-0.136,NA
NWT,c1,cr1000,2013-05-28,2013,5,148,airtemp_min,-1.558,n,-1.558,NA
NWT,c1,cr1000,2013-05-29,2013,5,149,airtemp_min,-0.748,n,-0.748,NA
NWT,c1,cr1000,2013-05-30,2013,5,150,airtemp_min,-0.306,n,-0.306,NA
NWT,c1,cr1000,2013-05-31,2013,5,151,airtemp_min,-1.075,n,-1.075,NA
NWT,c1,cr1000,2013-06-01,2013,6,152,airtemp_min,-1.632,n,-1.632,NA
NWT,c1,cr1000,2013-06-02,2013,6,153,airtemp_min,-2.105,n,-2.105,NA
NWT,c1,cr1000,2013-06-03,2013,6,154,airtemp_min,3.299,n,3.299,NA
NWT,c1,cr1000,2013-06-04,2013,6,155,airtemp_min,-2.003,n,-2.003,NA
NWT,c1,cr1000,2013-06-05,2013,6,156,airtemp_min,-1.254,n,-1.254,NA
NWT,c1,cr1000,2013-06-06,2013,6,157,airtemp_min,-1.286,n,-1.286,NA
NWT,c1,cr1000,2013-06-07,2013,6,158,airtemp_min,-0.37,n,-0.37,NA
NWT,c1,cr1000,2013-06-08,2013,6,159,airtemp_min,1.939,n,1.939,NA
NWT,c1,cr1000,2013-06-09,2013,6,160,airtemp_min,2.349,n,2.349,NA
NWT,c1,cr1000,2013-06-10,2013,6,161,airtemp_min,6.905,n,6.905,NA
NWT,c1,cr1000,2013-06-11,2013,6,162,airtemp_min,9.69,n,9.69,NA
NWT,c1,cr1000,2013-06-12,2013,6,163,airtemp_min,4.116,n,4.116,NA
NWT,c1,cr1000,2013-06-13,2013,6,164,airtemp_min,4.864,n,4.864,NA
NWT,c1,cr1000,2013-06-14,2013,6,165,airtemp_min,4.32,n,4.32,NA
NWT,c1,cr1000,2013-06-15,2013,6,166,airtemp_min,0.239,n,0.239,NA
