"","LTER_site","local_site","date","yr","mon","day","ppt_tot","source"
"12264","NWT","sdl",2015-02-26,2015,2,26,1.56,"sdl chart"
"12265","NWT","sdl",2015-02-27,2015,2,27,0.78,"sdl chart"
"12266","NWT","sdl",2015-02-28,2015,2,28,5.85,"sdl chart"
"12267","NWT","sdl",2015-03-01,2015,3,1,1.56,"sdl chart"
"12268","NWT","sdl",2015-03-02,2015,3,2,5.07,"sdl chart"
"12269","NWT","sdl",2015-03-03,2015,3,3,3.9,"sdl chart"
"12270","NWT","sdl",2015-03-04,2015,3,4,7.8,"sdl chart"
"12271","NWT","sdl",2015-03-05,2015,3,5,16.77,"sdl chart"
"12272","NWT","sdl",2015-03-06,2015,3,6,5.85,"sdl chart"
"12273","NWT","sdl",2015-03-07,2015,3,7,11.31,"sdl chart"
"12274","NWT","sdl",2015-03-08,2015,3,8,0,"sdl chart"
"12275","NWT","sdl",2015-03-09,2015,3,9,0,"sdl chart"
"12276","NWT","sdl",2015-03-10,2015,3,10,0,"sdl chart"
"12277","NWT","sdl",2015-03-11,2015,3,11,0,"sdl chart"
"12278","NWT","sdl",2015-03-12,2015,3,12,0,"sdl chart"
"12279","NWT","sdl",2015-03-13,2015,3,13,2.73,"sdl chart"
"12280","NWT","sdl",2015-03-14,2015,3,14,0.78,"sdl chart"
"12281","NWT","sdl",2015-03-15,2015,3,15,0,"sdl chart"
"12282","NWT","sdl",2015-03-16,2015,3,16,0,"sdl chart"
"12283","NWT","sdl",2015-03-17,2015,3,17,0,"sdl chart"
"12284","NWT","sdl",2015-03-18,2015,3,18,0,"sdl chart"
"12285","NWT","sdl",2015-03-19,2015,3,19,1.17,"sdl chart"
"12286","NWT","sdl",2015-03-20,2015,3,20,0,"sdl chart"
"12287","NWT","sdl",2015-03-21,2015,3,21,0,"sdl chart"
"12288","NWT","sdl",2015-03-22,2015,3,22,0.39,"sdl chart"
"12289","NWT","sdl",2015-03-23,2015,3,23,1.95,"sdl chart"
"12290","NWT","sdl",2015-03-24,2015,3,24,14.04,"sdl chart"
"12291","NWT","sdl",2015-03-25,2015,3,25,4.29,"sdl chart"
"12292","NWT","sdl",2015-03-26,2015,3,26,8.97,"sdl chart"
"12293","NWT","sdl",2015-03-27,2015,3,27,8.58,"sdl chart"
"12294","NWT","sdl",2015-03-28,2015,3,28,0,"sdl chart"
"12295","NWT","sdl",2015-03-29,2015,3,29,0,"sdl chart"
"12296","NWT","sdl",2015-03-30,2015,3,30,0,"sdl chart"
"12297","NWT","sdl",2015-03-31,2015,3,31,0,"sdl chart"
"12298","NWT","sdl",2015-04-01,2015,4,1,0.39,"sdl chart"
"12299","NWT","sdl",2015-04-02,2015,4,2,5.85,"sdl chart"
"12300","NWT","sdl",2015-04-03,2015,4,3,3.12,"sdl chart"
"12301","NWT","sdl",2015-04-04,2015,4,4,1.56,"sdl chart"
"12302","NWT","sdl",2015-04-05,2015,4,5,0,"sdl chart"
"12303","NWT","sdl",2015-04-06,2015,4,6,0,"sdl chart"
"12304","NWT","sdl",2015-04-07,2015,4,7,0,"sdl chart"
"12305","NWT","sdl",2015-04-08,2015,4,8,1.95,"sdl chart"
"12306","NWT","sdl",2015-04-09,2015,4,9,5.07,"sdl chart"
"12307","NWT","sdl",2015-04-10,2015,4,10,0,"sdl chart"
"12308","NWT","sdl",2015-04-11,2015,4,11,0,"sdl chart"
"12309","NWT","sdl",2015-04-12,2015,4,12,1.17,"sdl chart"
"12310","NWT","sdl",2015-04-13,2015,4,13,0,"sdl chart"
"12311","NWT","sdl",2015-04-14,2015,4,14,0,"sdl chart"
"12312","NWT","sdl",2015-04-15,2015,4,15,0,"sdl chart"
"12313","NWT","sdl",2015-04-16,2015,4,16,12.87,"sdl chart"
"12314","NWT","sdl",2015-04-17,2015,4,17,9.75,"sdl chart"
"12315","NWT","sdl",2015-04-18,2015,4,18,1.56,"sdl chart"
"12316","NWT","sdl",2015-04-19,2015,4,19,3.12,"sdl chart"
"12317","NWT","sdl",2015-04-20,2015,4,20,0,"sdl chart"
"12318","NWT","sdl",2015-04-21,2015,4,21,1.95,"sdl chart"
"12319","NWT","sdl",2015-04-22,2015,4,22,6.63,"sdl chart"
"12320","NWT","sdl",2015-04-23,2015,4,23,5.07,"sdl chart"
"12321","NWT","sdl",2015-04-24,2015,4,24,4.29,"sdl chart"
"12322","NWT","sdl",2015-04-25,2015,4,25,3.9,"sdl chart"
"12323","NWT","sdl",2015-04-26,2015,4,26,1.56,"sdl chart"
"12324","NWT","sdl",2015-04-27,2015,4,27,0.39,"sdl chart"
"12325","NWT","sdl",2015-04-28,2015,4,28,0,"sdl chart"
"12326","NWT","sdl",2015-04-29,2015,4,29,0,"sdl chart"
"12327","NWT","sdl",2015-04-30,2015,4,30,0,"sdl chart"
"12328","NWT","sdl",2015-05-01,2015,5,1,0.39,"sdl chart"
"12329","NWT","sdl",2015-05-02,2015,5,2,1.17,"sdl chart"
"12330","NWT","sdl",2015-05-03,2015,5,3,1.95,"sdl chart"
"12331","NWT","sdl",2015-05-04,2015,5,4,3.9,"sdl chart"
"12332","NWT","sdl",2015-05-05,2015,5,5,1.17,"sdl chart"
"12333","NWT","sdl",2015-05-06,2015,5,6,5.85,"sdl chart"
"12334","NWT","sdl",2015-05-07,2015,5,7,7.02,"sdl chart"
"12335","NWT","sdl",2015-05-08,2015,5,8,9.75,"sdl chart"
"12336","NWT","sdl",2015-05-09,2015,5,9,5.46,"sdl chart"
"12337","NWT","sdl",2015-05-10,2015,5,10,7.8,"sdl chart"
"12338","NWT","sdl",2015-05-11,2015,5,11,5.07,"sdl chart"
"12339","NWT","sdl",2015-05-12,2015,5,12,0,"sdl chart"
"12340","NWT","sdl",2015-05-13,2015,5,13,0.39,"sdl chart"
"12341","NWT","sdl",2015-05-14,2015,5,14,1.17,"sdl chart"
"12342","NWT","sdl",2015-05-15,2015,5,15,3.12,"sdl chart"
"12343","NWT","sdl",2015-05-16,2015,5,16,2.34,"sdl chart"
"12344","NWT","sdl",2015-05-17,2015,5,17,7.02,"sdl chart"
"12345","NWT","sdl",2015-05-18,2015,5,18,1.95,"sdl chart"
"12346","NWT","sdl",2015-05-19,2015,5,19,5.85,"sdl chart"
"12347","NWT","sdl",2015-05-20,2015,5,20,9.74,"d1 infill"
"12348","NWT","sdl",2015-05-21,2015,5,21,1.83,"d1 infill"
"12349","NWT","sdl",2015-05-22,2015,5,22,6.69,"d1 infill"
"12350","NWT","sdl",2015-05-23,2015,5,23,8.52,"d1 infill"
"12351","NWT","sdl",2015-05-24,2015,5,24,2.43,"d1 infill"
"12352","NWT","sdl",2015-05-25,2015,5,25,4.26,"d1 infill"
"12353","NWT","sdl",2015-05-26,2015,5,26,0,"sdl chart"
"12354","NWT","sdl",2015-05-27,2015,5,27,0,"sdl chart"
"12355","NWT","sdl",2015-05-28,2015,5,28,1.95,"sdl chart"
"12356","NWT","sdl",2015-05-29,2015,5,29,3.9,"sdl chart"
"12357","NWT","sdl",2015-05-30,2015,5,30,0,"sdl chart"
"12358","NWT","sdl",2015-05-31,2015,5,31,0.39,"sdl chart"
"12359","NWT","sdl",2015-06-01,2015,6,1,0,"sdl chart"
"12360","NWT","sdl",2015-06-02,2015,6,2,0,"sdl chart"
"12361","NWT","sdl",2015-06-03,2015,6,3,1,"sdl chart"
"12362","NWT","sdl",2015-06-04,2015,6,4,1,"sdl chart"
"12363","NWT","sdl",2015-06-05,2015,6,5,1,"sdl chart"
"12364","NWT","sdl",2015-06-06,2015,6,6,1,"sdl chart"
"12365","NWT","sdl",2015-06-07,2015,6,7,0,"sdl chart"
"12366","NWT","sdl",2015-06-08,2015,6,8,0,"sdl chart"
"12367","NWT","sdl",2015-06-09,2015,6,9,1,"sdl chart"
"12368","NWT","sdl",2015-06-10,2015,6,10,2,"sdl chart"
"12369","NWT","sdl",2015-06-11,2015,6,11,3,"sdl chart"
"12370","NWT","sdl",2015-06-12,2015,6,12,0,"sdl chart"
"12371","NWT","sdl",2015-06-13,2015,6,13,20,"sdl chart"
"12372","NWT","sdl",2015-06-14,2015,6,14,1,"sdl chart"
"12373","NWT","sdl",2015-06-15,2015,6,15,1,"sdl chart"
"12374","NWT","sdl",2015-06-16,2015,6,16,5,"sdl chart"
"12375","NWT","sdl",2015-06-17,2015,6,17,0,"sdl chart"
"12376","NWT","sdl",2015-06-18,2015,6,18,0,"sdl chart"
"12377","NWT","sdl",2015-06-19,2015,6,19,0,"sdl chart"
"12378","NWT","sdl",2015-06-20,2015,6,20,0,"sdl chart"
"12379","NWT","sdl",2015-06-21,2015,6,21,0,"sdl chart"
"12380","NWT","sdl",2015-06-22,2015,6,22,0,"sdl chart"
"12381","NWT","sdl",2015-06-23,2015,6,23,0,"sdl chart"
"12382","NWT","sdl",2015-06-24,2015,6,24,0,"sdl chart"
"12383","NWT","sdl",2015-06-25,2015,6,25,0,"sdl chart"
"12384","NWT","sdl",2015-06-26,2015,6,26,0,"sdl chart"
"12385","NWT","sdl",2015-06-27,2015,6,27,0,"sdl chart"
"12386","NWT","sdl",2015-06-28,2015,6,28,5,"sdl chart"
"12387","NWT","sdl",2015-06-29,2015,6,29,0,"sdl chart"
"12388","NWT","sdl",2015-06-30,2015,6,30,0,"sdl chart"
"12389","NWT","sdl",2015-07-01,2015,7,1,0,"d1 infill"
"12390","NWT","sdl",2015-07-02,2015,7,2,3.28,"d1 infill"
"12391","NWT","sdl",2015-07-03,2015,7,3,0,"d1 infill"
"12392","NWT","sdl",2015-07-04,2015,7,4,1.09,"d1 infill"
"12393","NWT","sdl",2015-07-05,2015,7,5,15.29,"d1 infill"
"12394","NWT","sdl",2015-07-06,2015,7,6,4.37,"d1 infill"
"12395","NWT","sdl",2015-07-07,2015,7,7,12.02,"d1 infill"
"12396","NWT","sdl",2015-07-08,2015,7,8,19,"sdl chart"
"12397","NWT","sdl",2015-07-09,2015,7,9,1,"sdl chart"
"12398","NWT","sdl",2015-07-10,2015,7,10,4,"sdl chart"
"12399","NWT","sdl",2015-07-11,2015,7,11,3,"sdl chart"
"12400","NWT","sdl",2015-07-12,2015,7,12,0,"sdl chart"
"12401","NWT","sdl",2015-07-13,2015,7,13,5,"sdl chart"
"12402","NWT","sdl",2015-07-14,2015,7,14,10,"sdl chart"
"12403","NWT","sdl",2015-07-15,2015,7,15,1,"sdl chart"
"12404","NWT","sdl",2015-07-16,2015,7,16,1,"sdl chart"
"12405","NWT","sdl",2015-07-17,2015,7,17,1,"sdl chart"
"12406","NWT","sdl",2015-07-18,2015,7,18,1,"sdl chart"
"12407","NWT","sdl",2015-07-19,2015,7,19,0,"sdl chart"
"12408","NWT","sdl",2015-07-20,2015,7,20,0,"sdl chart"
"12409","NWT","sdl",2015-07-21,2015,7,21,2,"sdl chart"
"12410","NWT","sdl",2015-07-22,2015,7,22,0,"sdl chart"
"12411","NWT","sdl",2015-07-23,2015,7,23,0,"sdl chart"
"12412","NWT","sdl",2015-07-24,2015,7,24,0,"sdl chart"
"12413","NWT","sdl",2015-07-25,2015,7,25,0,"sdl chart"
"12414","NWT","sdl",2015-07-26,2015,7,26,0,"sdl chart"
"12415","NWT","sdl",2015-07-27,2015,7,27,0,"sdl chart"
"12416","NWT","sdl",2015-07-28,2015,7,28,0,"sdl chart"
"12417","NWT","sdl",2015-07-29,2015,7,29,0,"sdl chart"
"12418","NWT","sdl",2015-07-30,2015,7,30,0,"sdl chart"
"12419","NWT","sdl",2015-07-31,2015,7,31,0,"sdl chart"
"12420","NWT","sdl",2015-08-01,2015,8,1,0,"sdl chart"
"12421","NWT","sdl",2015-08-02,2015,8,2,6,"sdl chart"
"12422","NWT","sdl",2015-08-03,2015,8,3,0,"sdl chart"
"12423","NWT","sdl",2015-08-04,2015,8,4,0,"sdl chart"
"12424","NWT","sdl",2015-08-05,2015,8,5,0,"sdl chart"
"12425","NWT","sdl",2015-08-06,2015,8,6,0,"sdl chart"
"12426","NWT","sdl",2015-08-07,2015,8,7,0,"sdl chart"
"12427","NWT","sdl",2015-08-08,2015,8,8,0,"sdl chart"
"12428","NWT","sdl",2015-08-09,2015,8,9,0,"sdl chart"
"12429","NWT","sdl",2015-08-10,2015,8,10,0,"sdl chart"
"12430","NWT","sdl",2015-08-11,2015,8,11,12,"sdl chart"
"12431","NWT","sdl",2015-08-12,2015,8,12,1,"sdl chart"
"12432","NWT","sdl",2015-08-13,2015,8,13,0,"sdl chart"
"12433","NWT","sdl",2015-08-14,2015,8,14,1,"sdl chart"
"12434","NWT","sdl",2015-08-15,2015,8,15,5,"sdl chart"
"12435","NWT","sdl",2015-08-16,2015,8,16,0,"sdl chart"
"12436","NWT","sdl",2015-08-17,2015,8,17,1,"sdl chart"
"12437","NWT","sdl",2015-08-18,2015,8,18,1,"sdl chart"
"12438","NWT","sdl",2015-08-19,2015,8,19,0,"sdl chart"
"12439","NWT","sdl",2015-08-20,2015,8,20,0,"sdl chart"
"12440","NWT","sdl",2015-08-21,2015,8,21,0,"sdl chart"
"12441","NWT","sdl",2015-08-22,2015,8,22,0,"sdl chart"
"12442","NWT","sdl",2015-08-23,2015,8,23,0,"sdl chart"
"12443","NWT","sdl",2015-08-24,2015,8,24,0,"sdl chart"
"12444","NWT","sdl",2015-08-25,2015,8,25,0,"sdl chart"
"12445","NWT","sdl",2015-08-26,2015,8,26,0,"sdl chart"
"12446","NWT","sdl",2015-08-27,2015,8,27,1,"sdl chart"
"12447","NWT","sdl",2015-08-28,2015,8,28,1,"sdl chart"
"12448","NWT","sdl",2015-08-29,2015,8,29,0,"sdl chart"
"12449","NWT","sdl",2015-08-30,2015,8,30,0,"sdl chart"
"12450","NWT","sdl",2015-08-31,2015,8,31,0,"sdl chart"
"12451","NWT","sdl",2015-09-01,2015,9,1,0,"sdl chart"
"12452","NWT","sdl",2015-09-02,2015,9,2,0,"sdl chart"
"12453","NWT","sdl",2015-09-03,2015,9,3,0.39,"sdl chart"
"12454","NWT","sdl",2015-09-04,2015,9,4,1.56,"sdl chart"
"12455","NWT","sdl",2015-09-05,2015,9,5,0.78,"sdl chart"
"12456","NWT","sdl",2015-09-06,2015,9,6,0,"sdl chart"
"12457","NWT","sdl",2015-09-07,2015,9,7,3.12,"sdl chart"
"12458","NWT","sdl",2015-09-08,2015,9,8,0,"sdl chart"
"12459","NWT","sdl",2015-09-09,2015,9,9,0,"sdl chart"
"12460","NWT","sdl",2015-09-10,2015,9,10,0,"sdl chart"
"12461","NWT","sdl",2015-09-11,2015,9,11,0,"sdl chart"
"12462","NWT","sdl",2015-09-12,2015,9,12,0,"sdl chart"
"12463","NWT","sdl",2015-09-13,2015,9,13,0,"sdl chart"
"12464","NWT","sdl",2015-09-14,2015,9,14,0,"sdl chart"
"12465","NWT","sdl",2015-09-15,2015,9,15,0,"sdl chart"
"12466","NWT","sdl",2015-09-16,2015,9,16,0,"sdl chart"
"12467","NWT","sdl",2015-09-17,2015,9,17,0,"sdl chart"
"12468","NWT","sdl",2015-09-18,2015,9,18,0.39,"sdl chart"
"12469","NWT","sdl",2015-09-19,2015,9,19,0,"sdl chart"
"12470","NWT","sdl",2015-09-20,2015,9,20,0,"sdl chart"
"12471","NWT","sdl",2015-09-21,2015,9,21,0,"sdl chart"
"12472","NWT","sdl",2015-09-22,2015,9,22,0,"sdl chart"
"12473","NWT","sdl",2015-09-23,2015,9,23,0,"sdl chart"
"12474","NWT","sdl",2015-09-24,2015,9,24,0,"sdl chart"
"12475","NWT","sdl",2015-09-25,2015,9,25,0,"sdl chart"
"12476","NWT","sdl",2015-09-26,2015,9,26,0,"sdl chart"
"12477","NWT","sdl",2015-09-27,2015,9,27,0,"sdl chart"
"12478","NWT","sdl",2015-09-28,2015,9,28,0,"sdl chart"
"12479","NWT","sdl",2015-09-29,2015,9,29,0.39,"sdl chart"
"12480","NWT","sdl",2015-09-30,2015,9,30,0,"sdl chart"
"12481","NWT","sdl",2015-10-01,2015,10,1,0,"sdl chart"
"12482","NWT","sdl",2015-10-02,2015,10,2,1.17,"sdl chart"
"12483","NWT","sdl",2015-10-03,2015,10,3,3.51,"sdl chart"
"12484","NWT","sdl",2015-10-04,2015,10,4,0.39,"sdl chart"
"12485","NWT","sdl",2015-10-05,2015,10,5,0,"sdl chart"
"12486","NWT","sdl",2015-10-06,2015,10,6,5.85,"sdl chart"
"12487","NWT","sdl",2015-10-07,2015,10,7,0.78,"sdl chart"
"12488","NWT","sdl",2015-10-08,2015,10,8,0.39,"sdl chart"
"12489","NWT","sdl",2015-10-09,2015,10,9,0.39,"sdl chart"
"12490","NWT","sdl",2015-10-10,2015,10,10,0,"sdl chart"
"12491","NWT","sdl",2015-10-11,2015,10,11,0.39,"sdl chart"
"12492","NWT","sdl",2015-10-12,2015,10,12,0,"sdl chart"
"12493","NWT","sdl",2015-10-13,2015,10,13,0,"sdl chart"
"12494","NWT","sdl",2015-10-14,2015,10,14,0,"sdl chart"
"12495","NWT","sdl",2015-10-15,2015,10,15,0,"sdl chart"
"12496","NWT","sdl",2015-10-16,2015,10,16,0,"sdl chart"
"12497","NWT","sdl",2015-10-17,2015,10,17,0,"sdl chart"
"12498","NWT","sdl",2015-10-18,2015,10,18,0,"sdl chart"
"12499","NWT","sdl",2015-10-19,2015,10,19,0,"sdl chart"
"12500","NWT","sdl",2015-10-20,2015,10,20,2.34,"sdl chart"
"12501","NWT","sdl",2015-10-21,2015,10,21,3.51,"sdl chart"
"12502","NWT","sdl",2015-10-22,2015,10,22,9.36,"sdl chart"
"12503","NWT","sdl",2015-10-23,2015,10,23,5.85,"sdl chart"
"12504","NWT","sdl",2015-10-24,2015,10,24,3.12,"sdl chart"
"12505","NWT","sdl",2015-10-25,2015,10,25,1.17,"sdl chart"
"12506","NWT","sdl",2015-10-26,2015,10,26,0.39,"sdl chart"
"12507","NWT","sdl",2015-10-27,2015,10,27,6.63,"sdl chart"
"12508","NWT","sdl",2015-10-28,2015,10,28,18.33,"sdl chart"
"12509","NWT","sdl",2015-10-29,2015,10,29,1.56,"sdl chart"
"12510","NWT","sdl",2015-10-30,2015,10,30,1.95,"sdl chart"
"12511","NWT","sdl",2015-10-31,2015,10,31,6.63,"sdl chart"
"12512","NWT","sdl",2015-11-01,2015,11,1,5.85,"sdl chart"
"12513","NWT","sdl",2015-11-02,2015,11,2,1.95,"sdl chart"
"12514","NWT","sdl",2015-11-03,2015,11,3,0,"sdl chart"
"12515","NWT","sdl",2015-11-04,2015,11,4,3.12,"sdl chart"
"12516","NWT","sdl",2015-11-05,2015,11,5,10.92,"sdl chart"
"12517","NWT","sdl",2015-11-06,2015,11,6,4.29,"sdl chart"
"12518","NWT","sdl",2015-11-07,2015,11,7,2.34,"sdl chart"
"12519","NWT","sdl",2015-11-08,2015,11,8,0.39,"sdl chart"
"12520","NWT","sdl",2015-11-09,2015,11,9,0.39,"sdl chart"
"12521","NWT","sdl",2015-11-10,2015,11,10,2.34,"sdl chart"
"12522","NWT","sdl",2015-11-11,2015,11,11,16.77,"sdl chart"
"12523","NWT","sdl",2015-11-12,2015,11,12,5.85,"sdl chart"
"12524","NWT","sdl",2015-11-13,2015,11,13,2.34,"sdl chart"
"12525","NWT","sdl",2015-11-14,2015,11,14,0.39,"sdl chart"
"12526","NWT","sdl",2015-11-15,2015,11,15,0.39,"sdl chart"
"12527","NWT","sdl",2015-11-16,2015,11,16,1.95,"sdl chart"
"12528","NWT","sdl",2015-11-17,2015,11,17,9.75,"sdl chart"
"12529","NWT","sdl",2015-11-18,2015,11,18,21.84,"sdl chart"
"12530","NWT","sdl",2015-11-19,2015,11,19,0.39,"sdl chart"
"12531","NWT","sdl",2015-11-20,2015,11,20,3.9,"sdl chart"
"12532","NWT","sdl",2015-11-21,2015,11,21,0,"sdl chart"
"12533","NWT","sdl",2015-11-22,2015,11,22,0,"sdl chart"
"12534","NWT","sdl",2015-11-23,2015,11,23,0,"sdl chart"
"12535","NWT","sdl",2015-11-24,2015,11,24,0,"sdl chart"
"12536","NWT","sdl",2015-11-25,2015,11,25,0,"sdl chart"
"12537","NWT","sdl",2015-11-26,2015,11,26,0.78,"sdl chart"
"12538","NWT","sdl",2015-11-27,2015,11,27,0.39,"sdl chart"
"12539","NWT","sdl",2015-11-28,2015,11,28,0,"sdl chart"
"12540","NWT","sdl",2015-11-29,2015,11,29,0.79,"d1 infill"
"12541","NWT","sdl",2015-11-30,2015,11,30,7.1,"d1 infill"
"12542","NWT","sdl",2015-12-01,2015,12,1,0,"d1 infill"
"12543","NWT","sdl",2015-12-02,2015,12,2,0,"sdl chart"
"12544","NWT","sdl",2015-12-03,2015,12,3,0.78,"sdl chart"
"12545","NWT","sdl",2015-12-04,2015,12,4,0,"sdl chart"
"12546","NWT","sdl",2015-12-05,2015,12,5,1.95,"sdl chart"
"12547","NWT","sdl",2015-12-06,2015,12,6,0,"sdl chart"
"12548","NWT","sdl",2015-12-07,2015,12,7,0,"sdl chart"
"12549","NWT","sdl",2015-12-08,2015,12,8,5.46,"sdl chart"
"12550","NWT","sdl",2015-12-09,2015,12,9,0,"sdl chart"
"12551","NWT","sdl",2015-12-10,2015,12,10,0,"sdl chart"
"12552","NWT","sdl",2015-12-11,2015,12,11,2.34,"sdl chart"
"12553","NWT","sdl",2015-12-12,2015,12,12,1.56,"sdl chart"
"12554","NWT","sdl",2015-12-13,2015,12,13,0.78,"sdl chart"
"12555","NWT","sdl",2015-12-14,2015,12,14,0,"sdl chart"
"12556","NWT","sdl",2015-12-15,2015,12,15,5.07,"sdl chart"
"12557","NWT","sdl",2015-12-16,2015,12,16,17.16,"sdl chart"
"12558","NWT","sdl",2015-12-17,2015,12,17,7.41,"sdl chart"
"12559","NWT","sdl",2015-12-18,2015,12,18,3.51,"sdl chart"
"12560","NWT","sdl",2015-12-19,2015,12,19,0,"sdl chart"
"12561","NWT","sdl",2015-12-20,2015,12,20,0,"sdl chart"
"12562","NWT","sdl",2015-12-21,2015,12,21,0,"sdl chart"
"12563","NWT","sdl",2015-12-22,2015,12,22,8.97,"sdl chart"
"12564","NWT","sdl",2015-12-23,2015,12,23,11.64,"d1 infill"
"12565","NWT","sdl",2015-12-24,2015,12,24,2.49,"d1 infill"
"12566","NWT","sdl",2015-12-25,2015,12,25,3.32,"d1 infill"
"12567","NWT","sdl",2015-12-26,2015,12,26,0.83,"d1 infill"
"12568","NWT","sdl",2015-12-27,2015,12,27,3.32,"d1 infill"
"12569","NWT","sdl",2015-12-28,2015,12,28,0,"d1 infill"
"12570","NWT","sdl",2015-12-29,2015,12,29,0,"sdl chart"
"12571","NWT","sdl",2015-12-30,2015,12,30,2.34,"sdl chart"
"12572","NWT","sdl",2015-12-31,2015,12,31,0.39,"sdl chart"
"12573","NWT","sdl",2016-01-01,2016,1,1,0,"sdl chart"
"12574","NWT","sdl",2016-01-02,2016,1,2,0,"sdl chart"
"12575","NWT","sdl",2016-01-03,2016,1,3,0,"sdl chart"
"12576","NWT","sdl",2016-01-04,2016,1,4,0,"sdl chart"
"12577","NWT","sdl",2016-01-05,2016,1,5,0,"sdl chart"
"12578","NWT","sdl",2016-01-06,2016,1,6,0.39,"sdl chart"
"12579","NWT","sdl",2016-01-07,2016,1,7,0.39,"sdl chart"
"12580","NWT","sdl",2016-01-08,2016,1,8,1.17,"sdl chart"
"12581","NWT","sdl",2016-01-09,2016,1,9,5.85,"sdl chart"
"12582","NWT","sdl",2016-01-10,2016,1,10,3.12,"sdl chart"
"12583","NWT","sdl",2016-01-11,2016,1,11,1.56,"sdl chart"
"12584","NWT","sdl",2016-01-12,2016,1,12,3.12,"sdl chart"
"12585","NWT","sdl",2016-01-13,2016,1,13,3.12,"sdl chart"
"12586","NWT","sdl",2016-01-14,2016,1,14,5.85,"sdl chart"
"12587","NWT","sdl",2016-01-15,2016,1,15,7.41,"sdl chart"
"12588","NWT","sdl",2016-01-16,2016,1,16,17.94,"sdl chart"
"12589","NWT","sdl",2016-01-17,2016,1,17,7.82,"c1 infill"
"12590","NWT","sdl",2016-01-18,2016,1,18,0,"c1 infill"
"12591","NWT","sdl",2016-01-19,2016,1,19,3.12,"sdl chart"
"12592","NWT","sdl",2016-01-20,2016,1,20,5.85,"sdl chart"
"12593","NWT","sdl",2016-01-21,2016,1,21,1.56,"sdl chart"
"12594","NWT","sdl",2016-01-22,2016,1,22,5.46,"sdl chart"
"12595","NWT","sdl",2016-01-23,2016,1,23,0,"sdl chart"
"12596","NWT","sdl",2016-01-24,2016,1,24,1.95,"sdl chart"
"12597","NWT","sdl",2016-01-25,2016,1,25,3.12,"sdl chart"
"12598","NWT","sdl",2016-01-26,2016,1,26,0.39,"sdl chart"
"12599","NWT","sdl",2016-01-27,2016,1,27,0,"sdl chart"
"12600","NWT","sdl",2016-01-28,2016,1,28,0,"sdl chart"
"12601","NWT","sdl",2016-01-29,2016,1,29,9.36,"sdl chart"
"12602","NWT","sdl",2016-01-30,2016,1,30,3.51,"sdl chart"
"12603","NWT","sdl",2016-01-31,2016,1,31,3.51,"sdl chart"
"12604","NWT","sdl",2016-02-01,2016,2,1,2.73,"sdl chart"
"12605","NWT","sdl",2016-02-02,2016,2,2,1.17,"sdl chart"
"12606","NWT","sdl",2016-02-03,2016,2,3,7.8,"sdl chart"
"12607","NWT","sdl",2016-02-04,2016,2,4,4.94,"d1 infill"
"12608","NWT","sdl",2016-02-05,2016,2,5,0.82,"d1 infill"
"12609","NWT","sdl",2016-02-06,2016,2,6,0,"d1 infill"
"12610","NWT","sdl",2016-02-07,2016,2,7,3.12,"sdl chart"
"12611","NWT","sdl",2016-02-08,2016,2,8,1.95,"sdl chart"
"12612","NWT","sdl",2016-02-09,2016,2,9,7.8,"sdl chart"
"12613","NWT","sdl",2016-02-10,2016,2,10,0,"sdl chart"
"12614","NWT","sdl",2016-02-11,2016,2,11,0,"sdl chart"
"12615","NWT","sdl",2016-02-12,2016,2,12,0,"d1 infill"
"12616","NWT","sdl",2016-02-13,2016,2,13,0,"d1 infill"
"12617","NWT","sdl",2016-02-14,2016,2,14,11.54,"d1 infill"
"12618","NWT","sdl",2016-02-15,2016,2,15,29.66,"d1 infill"
"12619","NWT","sdl",2016-02-16,2016,2,16,8.24,"d1 infill"
"12620","NWT","sdl",2016-02-17,2016,2,17,1.56,"sdl chart"
"12621","NWT","sdl",2016-02-18,2016,2,18,2.73,"sdl chart"
"12622","NWT","sdl",2016-02-19,2016,2,19,1.17,"sdl chart"
"12623","NWT","sdl",2016-02-20,2016,2,20,0.39,"sdl chart"
"12624","NWT","sdl",2016-02-21,2016,2,21,0.78,"sdl chart"
"12625","NWT","sdl",2016-02-22,2016,2,22,2.34,"sdl chart"
"12626","NWT","sdl",2016-02-23,2016,2,23,1.95,"sdl chart"
"12627","NWT","sdl",2016-02-24,2016,2,24,14.43,"sdl chart"
"12628","NWT","sdl",2016-02-25,2016,2,25,0.78,"sdl chart"
"12629","NWT","sdl",2016-02-26,2016,2,26,0,"sdl chart"
"12630","NWT","sdl",2016-02-27,2016,2,27,0,"sdl chart"
"12631","NWT","sdl",2016-02-28,2016,2,28,1.17,"sdl chart"
"12632","NWT","sdl",2016-02-29,2016,2,29,3.51,"sdl chart"
"12633","NWT","sdl",2016-03-01,2016,3,1,19.5,"sdl chart"
"12634","NWT","sdl",2016-03-02,2016,3,2,6.63,"sdl chart"
"12635","NWT","sdl",2016-03-03,2016,3,3,0.39,"sdl chart"
"12636","NWT","sdl",2016-03-04,2016,3,4,0,"sdl chart"
"12637","NWT","sdl",2016-03-05,2016,3,5,0,"sdl chart"
"12638","NWT","sdl",2016-03-06,2016,3,6,0.39,"sdl chart"
"12639","NWT","sdl",2016-03-07,2016,3,7,5.07,"sdl chart"
"12640","NWT","sdl",2016-03-08,2016,3,8,2.34,"sdl chart"
