LTER_site,local_site,date,yr,mon,doy,met,sdl_temp,sdl_flag,sdl_qatemp,qa_flag,daysflat
NWT,sdl,2006-08-19,2006,8,231,airtemp_min,3,NA,3,NA,NA
NWT,sdl,2006-08-20,2006,8,232,airtemp_min,4,NA,4,NA,NA
NWT,sdl,2006-08-21,2006,8,233,airtemp_min,4,NA,4,NA,NA
NWT,sdl,2006-08-22,2006,8,234,airtemp_min,7,NA,7,NA,NA
NWT,sdl,2006-08-23,2006,8,235,airtemp_min,8,NA,8,NA,NA
NWT,sdl,2006-08-24,2006,8,236,airtemp_min,5,NA,5,NA,NA
NWT,sdl,2006-08-25,2006,8,237,airtemp_min,3,NA,3,NA,NA
NWT,sdl,2006-08-26,2006,8,238,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-08-27,2006,8,239,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-08-28,2006,8,240,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-08-29,2006,8,241,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2006-08-30,2006,8,242,airtemp_min,6,NA,6,NA,NA
NWT,sdl,2006-08-31,2006,8,243,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2006-09-01,2006,9,244,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2006-09-02,2006,9,245,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2006-09-03,2006,9,246,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-09-04,2006,9,247,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-09-05,2006,9,248,airtemp_min,5,NA,5,NA,NA
NWT,sdl,2006-09-06,2006,9,249,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2006-09-07,2006,9,250,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2006-09-08,2006,9,251,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2006-09-09,2006,9,252,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2006-09-10,2006,9,253,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-09-11,2006,9,254,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2006-09-12,2006,9,255,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2006-09-13,2006,9,256,airtemp_min,5,NA,5,NA,NA
NWT,sdl,2006-09-14,2006,9,257,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2006-09-15,2006,9,258,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2006-09-16,2006,9,259,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2006-09-17,2006,9,260,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2006-09-18,2006,9,261,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2006-09-19,2006,9,262,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-09-20,2006,9,263,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2006-09-21,2006,9,264,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2006-09-22,2006,9,265,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2006-09-23,2006,9,266,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2006-09-24,2006,9,267,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2006-09-25,2006,9,268,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2006-09-26,2006,9,269,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2006-09-27,2006,9,270,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2006-09-28,2006,9,271,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-09-29,2006,9,272,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2006-09-30,2006,9,273,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2006-10-01,2006,10,274,airtemp_min,3,NA,3,NA,NA
NWT,sdl,2006-10-02,2006,10,275,airtemp_min,3,NA,3,NA,NA
NWT,sdl,2006-10-03,2006,10,276,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2006-10-04,2006,10,277,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2006-10-05,2006,10,278,airtemp_min,3,NA,3,NA,NA
NWT,sdl,2006-10-06,2006,10,279,airtemp_min,4,NA,4,NA,NA
NWT,sdl,2006-10-07,2006,10,280,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2006-10-08,2006,10,281,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2006-10-09,2006,10,282,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2006-10-10,2006,10,283,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-10-11,2006,10,284,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2006-10-12,2006,10,285,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2006-10-13,2006,10,286,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2006-10-14,2006,10,287,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2006-10-15,2006,10,288,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2006-10-16,2006,10,289,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2006-10-17,2006,10,290,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2006-10-18,2006,10,291,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2006-10-19,2006,10,292,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2006-10-20,2006,10,293,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2006-10-21,2006,10,294,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2006-10-22,2006,10,295,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2006-10-23,2006,10,296,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2006-10-24,2006,10,297,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2006-10-25,2006,10,298,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-10-26,2006,10,299,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2006-10-27,2006,10,300,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2006-10-28,2006,10,301,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-10-29,2006,10,302,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2006-10-30,2006,10,303,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-10-31,2006,10,304,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2006-11-01,2006,11,305,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2006-11-02,2006,11,306,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2006-11-03,2006,11,307,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-11-04,2006,11,308,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2006-11-05,2006,11,309,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2006-11-06,2006,11,310,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2006-11-07,2006,11,311,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2006-11-08,2006,11,312,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2006-11-09,2006,11,313,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2006-11-10,2006,11,314,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2006-11-11,2006,11,315,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2006-11-12,2006,11,316,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2006-11-13,2006,11,317,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2006-11-14,2006,11,318,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2006-11-15,2006,11,319,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,2006-11-16,2006,11,320,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2006-11-17,2006,11,321,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2006-11-18,2006,11,322,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2006-11-19,2006,11,323,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2006-11-20,2006,11,324,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2006-11-21,2006,11,325,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2006-11-22,2006,11,326,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2006-11-23,2006,11,327,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-11-24,2006,11,328,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2006-11-25,2006,11,329,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2006-11-26,2006,11,330,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2006-11-27,2006,11,331,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2006-11-28,2006,11,332,airtemp_min,-19,NA,-19,NA,NA
NWT,sdl,2006-11-29,2006,11,333,airtemp_min,-24,NA,-24,NA,NA
NWT,sdl,2006-11-30,2006,11,334,airtemp_min,-22,NA,-22,NA,NA
NWT,sdl,2006-12-01,2006,12,335,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,2006-12-02,2006,12,336,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,2006-12-03,2006,12,337,airtemp_min,-22,NA,-22,NA,NA
NWT,sdl,2006-12-04,2006,12,338,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2006-12-05,2006,12,339,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2006-12-06,2006,12,340,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2006-12-07,2006,12,341,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2006-12-08,2006,12,342,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-12-09,2006,12,343,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2006-12-10,2006,12,344,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2006-12-11,2006,12,345,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2006-12-12,2006,12,346,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2006-12-13,2006,12,347,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2006-12-14,2006,12,348,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-12-15,2006,12,349,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2006-12-16,2006,12,350,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2006-12-17,2006,12,351,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2006-12-18,2006,12,352,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2006-12-19,2006,12,353,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2006-12-20,2006,12,354,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2006-12-21,2006,12,355,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2006-12-22,2006,12,356,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2006-12-23,2006,12,357,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2006-12-24,2006,12,358,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,2006-12-25,2006,12,359,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,2006-12-26,2006,12,360,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2006-12-27,2006,12,361,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2006-12-28,2006,12,362,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2006-12-29,2006,12,363,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2006-12-30,2006,12,364,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2006-12-31,2006,12,365,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2007-01-01,2007,1,1,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-01-02,2007,1,2,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2007-01-03,2007,1,3,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-01-04,2007,1,4,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-01-05,2007,1,5,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,2007-01-06,2007,1,6,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,2007-01-07,2007,1,7,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,2007-01-08,2007,1,8,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2007-01-09,2007,1,9,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-01-10,2007,1,10,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-01-11,2007,1,11,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-01-12,2007,1,12,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2007-01-13,2007,1,13,airtemp_min,-19,NA,-19,NA,NA
NWT,sdl,2007-01-14,2007,1,14,airtemp_min,-23,NA,-23,NA,NA
NWT,sdl,2007-01-15,2007,1,15,airtemp_min,-24,NA,-24,NA,NA
NWT,sdl,2007-01-16,2007,1,16,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,2007-01-17,2007,1,17,airtemp_min,-19,NA,-19,NA,NA
NWT,sdl,2007-01-18,2007,1,18,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,2007-01-19,2007,1,19,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2007-01-20,2007,1,20,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2007-01-21,2007,1,21,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,2007-01-22,2007,1,22,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,2007-01-23,2007,1,23,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2007-01-24,2007,1,24,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2007-01-25,2007,1,25,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-01-26,2007,1,26,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2007-01-27,2007,1,27,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,2007-01-28,2007,1,28,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,2007-01-29,2007,1,29,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2007-01-30,2007,1,30,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2007-01-31,2007,1,31,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,2007-02-01,2007,2,32,airtemp_min,-28,NA,-28,NA,NA
NWT,sdl,2007-02-02,2007,2,33,airtemp_min,-28,NA,-28,NA,NA
NWT,sdl,2007-02-03,2007,2,34,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,2007-02-04,2007,2,35,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2007-02-05,2007,2,36,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2007-02-06,2007,2,37,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-02-07,2007,2,38,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2007-02-08,2007,2,39,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2007-02-09,2007,2,40,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-02-10,2007,2,41,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-02-11,2007,2,42,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-02-12,2007,2,43,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2007-02-13,2007,2,44,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2007-02-14,2007,2,45,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,2007-02-15,2007,2,46,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,2007-02-16,2007,2,47,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2007-02-17,2007,2,48,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,2007-02-18,2007,2,49,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-02-19,2007,2,50,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-02-20,2007,2,51,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2007-02-21,2007,2,52,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-02-22,2007,2,53,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2007-02-23,2007,2,54,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2007-02-24,2007,2,55,airtemp_min,-18,NA,-18,NA,NA
NWT,sdl,2007-02-25,2007,2,56,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,2007-02-26,2007,2,57,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2007-02-27,2007,2,58,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2007-02-28,2007,2,59,airtemp_min,-20,NA,-20,NA,NA
NWT,sdl,2007-03-01,2007,3,60,airtemp_min,-21,NA,-21,NA,NA
NWT,sdl,2007-03-02,2007,3,61,airtemp_min,-22,NA,-22,NA,NA
NWT,sdl,2007-03-03,2007,3,62,airtemp_min,-22,NA,-22,NA,NA
NWT,sdl,2007-03-04,2007,3,63,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2007-03-05,2007,3,64,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-03-06,2007,3,65,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-03-07,2007,3,66,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-03-08,2007,3,67,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2007-03-09,2007,3,68,airtemp_min,-11,NA,-11,NA,NA
NWT,sdl,2007-03-10,2007,3,69,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-03-11,2007,3,70,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-03-12,2007,3,71,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2007-03-13,2007,3,72,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2007-03-14,2007,3,73,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2007-03-15,2007,3,74,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-03-16,2007,3,75,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2007-03-17,2007,3,76,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2007-03-18,2007,3,77,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2007-03-19,2007,3,78,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-03-20,2007,3,79,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2007-03-21,2007,3,80,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2007-03-22,2007,3,81,airtemp_min,-5,NA,-5,warning: 4+ day flatline,NA
NWT,sdl,2007-03-23,2007,3,82,airtemp_min,-5,NA,-5,warning: 4+ day flatline,4
NWT,sdl,2007-03-24,2007,3,83,airtemp_min,-5,NA,-5,warning: 4+ day flatline,NA
NWT,sdl,2007-03-25,2007,3,84,airtemp_min,-5,NA,-5,warning: 4+ day flatline,NA
NWT,sdl,2007-03-26,2007,3,85,airtemp_min,-5,NA,-5,warning: 4+ day flatline,NA
NWT,sdl,2007-03-27,2007,3,86,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2007-03-28,2007,3,87,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2007-03-29,2007,3,88,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,2007-03-30,2007,3,89,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2007-03-31,2007,3,90,airtemp_min,-12,NA,-12,NA,NA
NWT,sdl,2007-04-01,2007,4,91,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-04-02,2007,4,92,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-04-03,2007,4,93,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-04-04,2007,4,94,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-04-05,2007,4,95,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-04-06,2007,4,96,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-04-07,2007,4,97,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-04-08,2007,4,98,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-04-09,2007,4,99,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-04-10,2007,4,100,airtemp_min,-16,NA,-16,NA,NA
NWT,sdl,2007-04-11,2007,4,101,airtemp_min,-17,NA,-17,NA,NA
NWT,sdl,2007-04-12,2007,4,102,airtemp_min,-15,NA,-15,NA,NA
NWT,sdl,2007-04-13,2007,4,103,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2007-04-14,2007,4,104,airtemp_min,-13,NA,-13,NA,NA
NWT,sdl,2007-04-15,2007,4,105,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2007-04-16,2007,4,106,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2007-04-17,2007,4,107,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2007-04-18,2007,4,108,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2007-04-19,2007,4,109,airtemp_min,-14,NA,-14,NA,NA
NWT,sdl,2007-04-20,2007,4,110,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-04-21,2007,4,111,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-04-22,2007,4,112,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-04-23,2007,4,113,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-04-24,2007,4,114,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-04-25,2007,4,115,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-04-26,2007,4,116,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-04-27,2007,4,117,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2007-04-28,2007,4,118,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2007-04-29,2007,4,119,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2007-04-30,2007,4,120,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2007-05-01,2007,5,121,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2007-05-02,2007,5,122,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2007-05-03,2007,5,123,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-05-04,2007,5,124,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-05-05,2007,5,125,airtemp_min,-9,NA,-9,NA,NA
NWT,sdl,2007-05-06,2007,5,126,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-05-07,2007,5,127,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-05-08,2007,5,128,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2007-05-09,2007,5,129,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-05-10,2007,5,130,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2007-05-11,2007,5,131,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2007-05-12,2007,5,132,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2007-05-13,2007,5,133,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2007-05-14,2007,5,134,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2007-05-15,2007,5,135,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2007-05-16,2007,5,136,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2007-05-17,2007,5,137,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2007-05-18,2007,5,138,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2007-05-19,2007,5,139,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2007-05-20,2007,5,140,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2007-05-21,2007,5,141,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2007-05-22,2007,5,142,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-05-23,2007,5,143,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-05-24,2007,5,144,airtemp_min,-10,NA,-10,NA,NA
NWT,sdl,2007-05-25,2007,5,145,airtemp_min,-3,NA,-3,NA,NA
NWT,sdl,2007-05-26,2007,5,146,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2007-05-27,2007,5,147,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2007-05-28,2007,5,148,airtemp_min,3,NA,3,NA,NA
NWT,sdl,2007-05-29,2007,5,149,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2007-05-30,2007,5,150,airtemp_min,-7,NA,-7,NA,NA
NWT,sdl,2007-05-31,2007,5,151,airtemp_min,-4,NA,-4,NA,NA
NWT,sdl,2007-06-01,2007,6,152,airtemp_min,-2,NA,-2,NA,NA
NWT,sdl,2007-06-02,2007,6,153,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2007-06-03,2007,6,154,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2007-06-04,2007,6,155,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2007-06-05,2007,6,156,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2007-06-06,2007,6,157,airtemp_min,-6,NA,-6,NA,NA
NWT,sdl,2007-06-07,2007,6,158,airtemp_min,-8,NA,-8,NA,NA
NWT,sdl,2007-06-08,2007,6,159,airtemp_min,-5,NA,-5,NA,NA
NWT,sdl,2007-06-09,2007,6,160,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2007-06-10,2007,6,161,airtemp_min,3,NA,3,NA,NA
NWT,sdl,2007-06-11,2007,6,162,airtemp_min,6,NA,6,NA,NA
NWT,sdl,2007-06-12,2007,6,163,airtemp_min,2,NA,2,NA,NA
NWT,sdl,2007-06-13,2007,6,164,airtemp_min,-1,NA,-1,NA,NA
NWT,sdl,2007-06-14,2007,6,165,airtemp_min,0,NA,0,NA,NA
NWT,sdl,2007-06-15,2007,6,166,airtemp_min,5,NA,5,NA,NA
NWT,sdl,2007-06-16,2007,6,167,airtemp_min,5,NA,5,NA,NA
NWT,sdl,2007-06-17,2007,6,168,airtemp_min,7,NA,7,NA,NA
NWT,sdl,2007-06-18,2007,6,169,airtemp_min,1,NA,1,NA,NA
NWT,sdl,2007-06-19,2007,6,170,airtemp_min,5,NA,5,NA,NA
NWT,sdl,2007-06-20,2007,6,171,airtemp_min,5,NA,5,NA,NA
NWT,sdl,2007-06-21,2007,6,172,airtemp_min,4,NA,4,NA,NA
NWT,sdl,2007-06-22,2007,6,173,airtemp_min,3,NA,3,NA,NA
NWT,sdl,2007-06-23,2007,6,174,airtemp_min,4,NA,4,NA,NA
NWT,sdl,2007-06-24,2007,6,175,airtemp_min,8,NA,8,NA,NA
NWT,sdl,2007-06-25,2007,6,176,airtemp_min,11,NA,11,NA,NA
NWT,sdl,2007-06-26,2007,6,177,airtemp_min,4,NA,4,NA,NA
NWT,sdl,2007-06-27,2007,6,178,airtemp_min,4,NA,4,NA,NA
NWT,sdl,2007-06-28,2007,6,179,airtemp_min,4,NA,4,NA,NA
NWT,sdl,2007-06-29,2007,6,180,airtemp_min,5,NA,5,NA,NA
NWT,sdl,2007-06-30,2007,6,181,airtemp_min,8,NA,8,NA,NA
NWT,sdl,2007-07-01,2007,7,182,airtemp_min,7,NA,7,NA,NA
NWT,sdl,2007-07-02,2007,7,183,airtemp_min,8,NA,8,NA,NA
NWT,sdl,2007-07-03,2007,7,184,airtemp_min,5,NA,5,NA,NA
